book,chapter,verse_number,text
Genesis,24,15,"Kasakbayan ton asumpal so pikakasi to, sinmabiy Rebeca a sankasakbat toy boyug. Anak ya nen Betuel a lakin anak nen Milca ya asawa nen Nacor a lakin agi nen Abraham."
Genesis,24,16,"Magangganan talaga si Rebeca, tan sakey nin birhin. Linmasur ed bobun, kinargaan toy boyug to, insan la sinmigep."
Genesis,24,17,"Binatik na samay aripen tan inkuanto, “Nayariy miinom ed boyug mo?”"
Genesis,24,18,"“Nayari,” inkuanto may marikit, insan to inepas so boyug a sankasakbat to tan binembenan to leleg ya oniinom imay aripen."
Genesis,24,19,"Kasumpal ton inminom, inkuanto may marikit, “Iyalaan ko met na danum iray kamilyom, tan painomen ko ra ya anggad kapenek da.”"
Genesis,24,20,"Ginanatan ton inkalbo may keran danum ed atotung, insan binmatik ed bobun a mangala niy danum, anggad apainom ton amin iray kamilyo."
Genesis,24,21,"Mamambantay imay aripen tan ag oneseesel, ta labay ton amtaen no kasin say Katawan et inyabuloy to a maung so pansumpalan na sayan akar to odino andi."
Genesis,24,22,"Kasumpal ya inminom ira may kamilyo, angipaway imay aripen na mabmablin singsing a balituk tan inyan tod eleng na samay marikit, insan to sinolungay duaran balituk a pulsiras iray taklay to."
Genesis,24,23,"Inkuanto, “Ibagam pad siak no siopay amam. Wala kasiy napipundoan ko tan saray kakaibak ed abung yo ed sayan labi?”"
Genesis,24,24,"Inmebat, “Say amak si Betuel a lakin anak nen Nacor tan Milca."
Genesis,24,25,"Dakel ed sikami ray dayami tan arum a nakan na ayep, tan walay pasen a napanayaman mo.”"
Genesis,24,26,Tinmalimukor imay aripen tan inggalang toy Katawan .
Genesis,24,27,"Inkuanto, “Nadayew komuy Katawan a Dios na amok ya Abraham; tinoor toy sipan tod kinen amok. Say Katawan inwanwan to ak a linma ed saray dilin kakanayon nen amok.”"
Genesis,24,28,Batik imay marikit ed abung nen ina to tan imbaga toy amin ya agawa.
Genesis,24,29,"Walay lakin agi nen Rebeca a manngaray Laban. Batik ed paway ya onlad samay bobun a kawalaan to may aripen, lapud"
Genesis,24,30,"anengneng to may singsing a para eleng tan saramay pulsiras ed saray taklay na agi to, tan nadngel toy agi ton angibaga na saray sinalita na samay aripen. Nila to may aripen a manalalagey ed abay na saray kamilyo to diad gilig na bobun."
Genesis,24,31,"Inkuanto, “Mila kad siak ed abung mi. Sakey kan too a binindisionay Katawan . Akin et manalalagey ka dia? Walay kuartod abung mi ya akaparaan ed sika, tan walay pasen met na saray kamilyom.”"
Genesis,24,32,"Akilad abung sirin imay aripen, inyepas nen Laban so karga na saramay kamilyo, insan to ra initdan na dayami tan arum a kakanen na ayep. Angala met na danum a panoras na saray sali to may aripen nen Abraham tan saray kakaiba to."
Genesis,24,33,"Nen parongoen da la ran mangan, inkuanto may aripen, “Ag ak mangan no ag ko ni nibaga ed sikayo so pegdat ko.” “Ibagam sirin,” ebat nen Laban."
Genesis,24,34,"“Siak so aripen nen Abraham,” inkuanton inggapo."
Genesis,24,35,"“Binindisionan a maung na Katawan so amok tan ginawa ton mayaman. Initdan toy amayamay a karniro, kanding, baka, pilak, balituk, lalaki tan bibiin aripen, kamilyo, tan asno."
Genesis,24,36,"Si Sara, anggaman ya akolaw la et nananak ed kinen amok na sakey a laki. Inter nen amok ya amin iray kayaryan to ed sayan anak."
Genesis,24,37,"Impansamba ak nen amok a tooren koy ganggan to. Inkuanto, ‘Ag ka mampipili na asawaey anak ko ed saray mamarikit diad Canaan a panaayaman ko."
Genesis,24,38,"Ingen, lakad saray totoo nen amak, diad saray kakanayon ko, tan ipilian mo may anak ko na asawaen to.’"
Genesis,24,39,"Tinepet ko balet, ‘No bilang ag mila so biin naalmok, antoy gawaen ko?’"
Genesis,24,40,"Inmebat, ‘Say Katawan a lawas totoluken ko et mangibakiy anghil to a kaibam tan mangiter ed sikay maung a pansumpalan. Niyalaan moy anak ko na asawaen to diad saray dilin totook, diad pamilya na amak."
Genesis,24,41,"Saksakey so pakaliktaran mod sambam: no onla kad saray kakanayon ko et ag da ka awaten, alokpus ka lad sambam.’"
Genesis,24,42,"“Nen sinmabi ak ed bobun diad sayan agew, impikasik, ‘ Katawan a Dios nen amok ya Abraham, iyabuloy mo pan maung so pansumpalan na sayan gagawaen ko."
Genesis,24,43,"Wadya ak natan ed abay na bobun. No walay biin onla dian onasul, kerewen kon piinomen to ak ed boyug to."
Genesis,24,44,"No piinomen to ak tan painomen to ni ray kamilyok, sikato komuy pinilim ya asawaey anak na amok.’"
Genesis,24,45,"Kasakbayan ya asumpal koy maolimek a pampipikasik, nitan lay Rebeca a sankasakbat toy boyug, tan linman inmasul ed bobun. Inkuankod sikato, ‘Nayariy miinom?’"
Genesis,24,46,"Inyepas ton tampol so boyug to tan inkuanto, ‘Inom ka, tan painomen ko met iray kamilyom.’ Inminom ak sirin, tan pinainom to ray kamilyo."
Genesis,24,47,"Nen tinepet kod sikato no siopay ama to, inebat ton say ama to et si Betuel ya anak nen Nacor tan Milca. Inyan kod satan so singsing ed eleng to tan saray pulsiras ed saray taklay to."
Genesis,24,48,"Tinmalimukor ak tan inggalang koy Katawan . Indayew koy Katawan a Dios na amok ya Abraham ya angiwanwan ed siak a tampol ed kanayon na amok, a walay biin anak ton nalmok a para anak na amok."
Genesis,24,49,"Natan, no maliket kayon manumpal na kanepegan yo tan gawaen yod kinen amok so manepeg, ibaga yo; no andi, ibaga yo met, pian amtak so gawaen ko.”"
Genesis,24,50,"Inmebat si Laban tan si Betuel, “Nanlapud Katawan yan bengatla, kanyan aliwan sikamiy nepeg ya onebat na ‘on’ odino ‘andi.’"
Genesis,24,51,"Niay Rebeca, itagar mo no ompawil ka. Paasawam ed satay anak na amom, onung na imbagay Katawan .”"
Genesis,24,52,"Nen nadngel ya na samay aripen nen Abraham, dinmakmomo tan inggalang toy Katawan ."
Genesis,24,53,"Insan impaway to ray awit ton alahas a balituk tan pilak tan saray kawes, tan inter to rad kinen Rebeca. Initdan to met so lakin agi nen Rebeca tan say ina to na mabmabli ran rigalo."
Genesis,24,54,"Angan tan inminom imay aripen nen Abraham tan saramay kakaiba to, tan pinalabas day labid man. Kabangon dad kabwasan, inkuanto may aripen, “Abuloyan yo ak lan onsempet ed amok.”"
Genesis,24,55,"Balet inkuan na samay agi nen Rebeca tan si ina to, “Panayam yo ni diay Rebeca na sakey a simba o samploran agew, insan ki la onla.”"
Genesis,24,56,"Inmebat, “Ag yo ak la popokpokan. Lapud Katawan , maung so nansumpalan to yan akar ko; abuloyan yo ak lan onsempet ed amok.”"
Genesis,24,57,"Inkuanda, “Tawagen tayoy Rebeca, ta tepetan tayo no antoy kuantod saya.”"
Genesis,24,58,"Tinawag da sirin tan tinepet da, “Labay mo lay milad sayan too?” “On,” ebat to."
Genesis,24,59,Kanyan impila ray Rebeca tan say abayag lan aripen na pamilya to ed samay aripen nen Abraham tan saray kakaiba to.
Genesis,24,60,"Insan da inter ed Rebeca so bindision da diad panamegley na sarayan balikas, “Sika, agi, magmaliw ka komun ya ina na libo-libon totoo. Taloen komun na saray kabyangay boleg mo iray siudad na kalaban da.”"
Genesis,24,61,"Sinmapat ed kamilyo si Rebeca tan saray bibiin kakaiba to, insan la ra sinmiput a tomtombuken da may aripen nen Abraham."
Genesis,24,62,"Legan na inyakar na samay aripen ed saray kakanayon nen Abraham, akasabiy Isaac ed kalawakan na Beer-lahai-roi, tan diman nanayam ed bandad abalaten na Canaan."
Genesis,24,63,"Aminsan ya onngangarem la pinmaway ya ompasyar ed kaalogan, et anengneng to ray onsasabin kamilyo."
Genesis,24,64,"Nen anengneng nen Rebeca si Isaac, inmepas ed kamilyo to,"
Genesis,24,65,"tan tinepet tod samay aripen nen Abraham, “Siopa may tood alog a mamapaarap dia?” “Sikato tay amok,” ebat to. Kanyan inala nen Rebeca so pandung to tan sinakbungan toy lupa to."
Genesis,24,66,Samay aripen insalaysay tod kinen Isaac iray amin a ginagawa to.
Genesis,24,67,"Inyakar nen Isaac si Rebeca ed loob na tuldan nanayaman nen Sara ya ina to, tan inasawa to. Inaro nen Isaac si Rebeca, kanyan aligliwa si Isaac ed impatey nen ina to."
Genesis,25,1,Angasaway Abraham na sananey a bii a manngaray Ketura.
Genesis,25,2,"Saray anak tod sayan bii et di Zimran, Jocsan, Medan, Madian, Isbak, tan Suah."
Genesis,25,3,"Si Jocsan so ama ra di Seba tan Dedan, tan si Dedan so sengeg da ray Asurim, Letusim tan Leumim."
Genesis,25,4,"Saray lalakin anak nen Madian sikara di Efa, Efer, Hanoc, Abida, tan Eldaa. Si Ketura so sengeg da ra yan amin a totoo."
Genesis,25,5,Impatawir nen Abraham ed kinen Isaac iray amin a kayamanan to;
Genesis,25,6,"balet legan ton mabilay, iniitdan toy rigalo ray anak tod saray arum ya asawa to. Insan imbaki to ra yan anak to ed dalin a bandad bokig, pian niarawi rad kinen anak ton Isaac."
Genesis,25,7,Masiken lan tuloy si Abraham nen inatey;
Genesis,25,8,sanlasus tan pitomplo tan lima so taon to.
Genesis,25,9,"Di Isaac tan Ismael ya anak to imponpon dad ongib na Macpela, diad alog a walad bokig na Mamre tan kayaryan nen saman nen Efron ya anak nen Zobar a Heteo."
Genesis,25,10,Saya may alog a sinaliw nen Abraham ed saray Heteo; nipompon irad man di Abraham tan Sara ya asawa to.
Genesis,25,11,"Kapatey nen Abraham, binindisionan na Dios si Isaac a manaayam ed saman a panaon diad Beer-lahai-roi."
Genesis,25,12,"Sikara ra yay kabyangay boleg nen Ismael a lakin anak nen Abraham ed kinen Agar, samay Egipsia ya aripen nen Sara."
Genesis,25,13,"Nia ray kangaranan na lalakin anak nen Ismael, manlapud sankapangulowanan ya anggad sankayogtanan: Nebayot, Kedar, Abdeel, Mibsam,"
Genesis,25,14,"Misma, Duma, Massa,"
Genesis,25,15,"Hadad, Tema, Jetur, Nafis, tan Kedema."
Genesis,25,16,"Sikara ra yay ilalak nen Ismael. Sikaray sengeg na labinduan tribu, tan inngaran dad kangaranan da ray bario tan saray arum a pasen a nanaayaman da."
Genesis,25,17,"Nen inatey si Ismael, mantaoy sanlasus tan talomplo tan pito."
Genesis,25,18,"Saray kabyangay boleg nen Ismael nanayam irad pasen a nanleetay Havila tan Sur, diad bokig na Egipto tan mamaarap ed Asiria. Nanayam iran akabiig ed saray arum a kabyangay boleg nen Abraham."
Genesis,25,19,Sikato yay impanbilay nen Isaac ya anak nen Abraham.
Genesis,25,20,"Mantaoy apataplo si Isaac nen asawaen toy Rebeca ya agi nen Laban tan anak nen Betuel, sakey ya Arameo a taga Mesopotamia."
Genesis,25,21,"Ag mananak si Rebeca, ta lepes, kanyan impikasi nen Isaac. Inebatan na Katawan so pikakasi to, et nanlokun si Rebeca."
Genesis,25,22,"Lasun so lokun to, tan kasakbayan a nananak manlalaban la ran duad dalem na eges to. Inkuanto, “Akin et onyay nagagawad siak?” Tinepet to sirin ed Katawan no akin et onmay agawad sikato."
Genesis,25,23,"Inkuan na Katawan ed sikato, “Duaran bansa so logan na eges mo; Mananak kay duaran bansan manlaban. Mabiskeg niy sakey ed sikaran dua; Manlingkur so pangulowan ed yogtan.”"
Genesis,25,24,"Nen sinmabiy agew a pananak nen Rebeca, nananak na lasun a lalaki."
Genesis,25,25,"Say onaan balangaan tan mabagoy laman to, kanyan ningaran na Esau."
Genesis,25,26,"Say kumadwa inanak ya akapeket ed mokur nen Esau, kanyan ningaran na Jacob. Mantaoy anemaplo si Isaac nen nianak ira."
Genesis,25,27,Binmaleg ira may ogogaw. Nagmaliw a marunong ya umaanup si Esau tan maliket ya ompaway-paway ed kalawakan; mareen balet si Jacob tan maliket a manayam ed abung.
Genesis,25,28,"Si Esau so inararo nen Isaac, ta labalabay ton siraen iray ayep a nanaanup nen Esau; si Jacob balet so inararo nen Rebeca."
Genesis,25,29,"Aminsan ya agew a manlalambung si Jacob na ambalangan bokel na agayep, nitan lay Esau a nanlapud anupan. Narasan, kanyan"
Genesis,25,30,"inkuantod kinen Jacob, “Narnarasan ak; itdan mo ak pa tay ambalangan ilalambung mo.” (Kanyan angaranan met na Edom si Esau.)"
Genesis,25,31,"Inmebat si Jacob, “Iter kon amin ed sika, no iter mod siak iray kanepegan na inkapangulowan mo.”"
Genesis,25,32,"Inkuanen Esau, “On. Ompapatey ak lad eras; anto niy kakanaan na saray kanepegan ko?”"
Genesis,25,33,"Inmebat si Jacob, “Sambaan mo ni ya iter mon talagad siak so kanepegan mo.” Nansamba si Esau tan inter tod kinen Jacob iray kanepegan to."
Genesis,25,34,"Initdan nen Jacob na tinapay tan samay agayep ya inlambung to. Angan tan inminom si Esau, insan inmalagey tan linma la. Ag kinawanan nen Esau sirin iray kanepegan na inkapangulowan to."
Genesis,26,1,"Wala lamet so sinmabin eras ed Canaan, likud ed samay sinmabi la nen panaon nen Abraham. Linmay Isaac ed kinen Abimelec ya ari na Palestina, diad Gerar."
Genesis,26,2,"Pinmayawar so Katawan ed kinen Isaac tan inkuanto, “Ag ka oonlad Egipto; manayam kad pasen ya ibagak ed sika."
Genesis,26,3,Dia ka la manayam; ibaan ta ka tan bindisionan ta ka. Iter ko yan amin a pasen ed sika tan saray kabyangay boleg mo. Tooren koy insipan kod kinen Abraham ya amam.
Genesis,26,4,"Singa karakel na bitewen ed tawen iray iter kod sikan kabyangay boleg mo, tan iter ko yan amin a pasen ed sikara. Amin a bansa kerewen dad siak a bindisionan ko ra a singa pamindision kod saray kabyangay boleg mo."
Genesis,26,5,"Bindisionan ta ka, ta inonur ak nen Abraham tan sinumpal ton amin iray ganggan tan saray bilin ko.”"
Genesis,26,6,Kanyan nanayam ed Gerar si Isaac.
Genesis,26,7,"Nen tinepet na saray lalakid man so nipaakar ed asawa to, imbaga ton agi to, lapud antakot a mangipatuan asawa to. Antakot ta ompan pateyen da, et naala ray Rebeca a maganggana."
Genesis,26,8,"Abayag lan manaayam diman si Isaac. Aminsan ya agew, tinmandag ed bintana si Abimelec tan anengneng ton mankakarinyowan si Isaac tan si Rebeca."
Genesis,26,9,"Impatawag nen Abimelec si Isaac tan inkuanto, “Asawam manaya! Akin et imbagam ya agim?” Inmebat si Isaac, “Abaloan kon napatey ak no ibagak ya asawak.”"
Genesis,26,10,"“Agaylay ginawam ed sikami!” inkuanen Abimelec, “Maininomay komun na sakey ed saray totook so akiakdul ed sikato; et sikay natetel ed impakasalanan mi komun.”"
Genesis,26,11,"Pinasakbayan nen Abimelec iray amin a totoo, “Pateyen so siopaman a mandiwit ed sayan too o say asawa to.”"
Genesis,26,12,"Tinaneman nen Isaac iman a dalin, tan diad saman a taon akaani na maminlasus a kinarakel ed samay intanem to, lapud binindisionan na Katawan ."
Genesis,26,13,Anggapoy tonda na inaligwas to tan nagmaliw a mayamyaman.
Genesis,26,14,"Mangimon ed sikato ray Filisteo, ta amayamay so karniro, baka, tan aripen to."
Genesis,26,15,Kanyan tinabunan da ray amin a bobun a ginawa na saray aripen nen Abraham nen mabilay ni.
Genesis,26,16,"Insan inkuanen Abimelec ed kinen Isaac, “Taynan kad bansa mi, ta nagmaliw kan makapanyari nen say sikami.”"
Genesis,26,17,"Tinmaynan sirin si Isaac, tinmondad patar na Gerar, tan diman nanayam."
Genesis,26,18,"Kinotkotan to lamet ira may bobun ya agawa nen panaon nen Abraham, tan tinabunan na saray Filisteo nen andi lad bilay si Abraham. Say impangingaran nen Isaac ed sarayan bobun et kapara na saramay impangingaran nen ama to."
Genesis,26,19,"Nankotkot na bobun diad patar iray aripen nen Isaac, et akalmo ray danum."
Genesis,26,20,"Saray pastol na Gerar akikolkol irad saray pastol nen Isaac, tan inkuanda, “Kayaryan mi yan danum.” Kanyan inngaran nen Isaac na “Kolkol” imay bobun."
Genesis,26,21,"Nankotkot na sananey a bobun iray aripen nen Isaac, tan walay kolkolan lamet. Kanyan inngaran toy “Bosulan” iman a bobun."
Genesis,26,22,"Tinmaynan diman tan nankotkot lamet na sananey a bobun. Anggapoy kolkolan ed saya, kanyan inngaran toy “Kawayangan.” Inkuanto, “Natan onaligwas itayo dia, ta dia so angiteray Katawan ed sikatayo na kawayangan.”"
Genesis,26,23,Tinmaynan si Isaac tan linmad Beer-seba.
Genesis,26,24,"Diad saman a labi na intaynan to pinmayawar ed sikato so Katawan tan inkuanto, “Siak so Dios nen amam ya Abraham. Ag ka natatakot; kaiba ta ka. Bindisionan ta ka tan itdan ta kay amayamay a kabyangay boleg, lapud samay sipan kod kinen Abraham ya aripen ko.”"
Genesis,26,25,"Nanggaway altar diman si Isaac tan inggalang toy Katawan . Nankampod man, insan nankotkot lamet na bobun iray aripen to."
Genesis,26,26,"Manlapud Gerar, linmay Abimelec ed kinen Isaac; kaiba toy Ahuzat a sumisimbawa to tan si Ficol a pangulo na saray sondalo to."
Genesis,26,27,"Tinepet nen Isaac, “Akin et linma kad siak, anta kinabosul mo ak tan pinataynan mo ak ed bansam?”"
Genesis,26,28,"Inmebat ira, “Amta mi la natan a walad sikay Katawan , tan isipen min nakaukolan a mampapaknaan tayoy malet. Labay min isipan mo"
Genesis,26,29,"ya ag mo kami papasakitan, a singa ag mi impamasakit ed sika. Maung so impanengneng mid sika tan mareen so impamataynan mid sika. Natan, malinew a binindisionan kay Katawan .”"
Genesis,26,30,Imparaanan ira nen Isaac na ponsia; angan tan inminom ira.
Genesis,26,31,"Kabkabwasan ed ontombuk ya agew, nansipan so balang sakey ed sikara tan pinaletan da na samba. Maliket so impamasiput nen Isaac ed sikara, ta sankaaro la ra."
Genesis,26,32,"Diad saman ya agew, pinmawil iray aripen nen Isaac tan imbalita rad sikato may bobun a kinotkot da. Inkuanda, “Akalmo kamiy danum.”"
Genesis,26,33,Inngaran toy “Samba” man a bobun. Onyay impakalay ngaran na siudad na Beer-seba.
Genesis,26,34,"Nen mantaoy apataplo si Esau, inasawa to ray duaran marikit a Heteo, si Judit ya anak nen Beeri tan si Basemat ya anak nen Elon."
Genesis,26,35,"Lapud sikara, nagmaliw a magunigon so bilay di Isaac tan Rebeca."
Genesis,27,1,"Masiken lay Isaac tan bulag la. Impatawag toy Esau ya anak ton pangulowan tan inkuanto, “Anak ko!” “Wadya ak, ama,” ebat to."
Genesis,27,2,"Inkuanen Isaac, “Sankanengneng mon masiken ak la tan asingger lay ipatey ko."
Genesis,27,3,"Alam so panam, lakad takel, ta iyanupan mo ak na sakey ya ayep."
Genesis,27,4,"Ilutoan mo ak na samay labalabay kon potahi, insan iyakar mo dia. Kasumpal kon mangan, iter kod sikay samput a bindision, kasakbayay ipatey ko.”"
Genesis,27,5,"Nen mitotongtong si Isaac ed kinen Esau, onderengel si Rebeca. Kanyan kasiput nen Esau"
Genesis,27,6,"inkuanen Rebeca ed kinen Jacob, “Arengel koy amam ya inkuantod kinen Esau,"
Genesis,27,7,"‘Iyalaan mo ak na sakey ya ayep tan ilutom a para siak. Kasumpal kon mangan, iter kod sikay bindision ko diad arap na Katawan , kasakbayay ipatey ko.’"
Genesis,27,8,"Natan, anak ko, dengel mo ak tan gawam so ibagak."
Genesis,27,9,"Lakan mangala na duaran mataban kilaw na kanding, ta ilutoan koy amam na samay labalabay ton potahi."
Genesis,27,10,"Sikay onlan mangiter ed sikato, pian sikay pangiteran toy bindision to, kasakbayay ipatey to.”"
Genesis,27,11,"Balet inkuanen Jacob ed kinen ina to, “Panon to ya, et mabagoy Esau tan pino so baog ko?"
Genesis,27,12,"Nayarin aplusen ak nen amak tan naalmoan ton titilaan ko, et say samba so naalak la laingen, aliwan say bindision.”"
Genesis,27,13,"Inmebat si ina to, “Siak so pelagan na satan a samba, anak ko; basta gawam so ibabagak, tan alam ira may kanding a papaalak.”"
