book,chapter,verse,text_Tagalog,text_Cebuano
Genesis,20,16,"Sinabi niya kay Sara, “Tingnan mo, nagbigay ako ng isang libong pirasong pilak sa iyong kapatid. Ito'y magpapawalang-sala sa iyo sa paningin ng lahat ng kasama mo; ikaw ay ganap na napawalang-sala.”","Ug miingon siya kang Sarah, “Tan-awa, gihatagan nako ug usa ka libo ka buok plata ang imong igsoon nga lalaki. Mao kini ang ilhanan alang sa tanan nimong kauban nga ikaw walay sala, ug atubangan sa matag usa gimatarong ikaw.”"
Genesis,20,17,"At nanalangin si Abraham sa Diyos; at pinagaling ng Diyos si Abimelec, ang kanyang asawa, at ang kanyang mga aliping babae, na anupa't nagkaanak sila.",Ug si Abraham nag-ampo ngadto sa Dios ug ang Dios nag-ayo kang Abimelek ug sa iyang asawa ug sa iyang mga ulipon nga babaye nga tungod niana nanganak sila.
Genesis,20,18,"Sapagkat sinarhan ng Panginoon ang lahat ng bahay-bata sa sambahayan ni Abimelec, dahil kay Sara na asawa ni Abraham.",Kay gitakpan man sa Ginoo ang tanang taguangkan sa tanang sakop sa panimalay ni Abimelek tungod kang Sarah nga asawa ni Abraham.
Genesis,21,1,"Dinalaw ng Panginoon si Sara ayon sa sinabi niya, at ginawa ng Panginoon kay Sara ang ayon sa kanyang pangako.",Ang Ginoo miduaw kang Sarah sumala sa gisulti niya ug ang Ginoo mibuhat ngadto kang Sarah sumala sa iyang gisaad.
Genesis,21,2,"Si Sara ay naglihi at nagkaanak ng isang lalaki kay Abraham sa kanyang katandaan, sa takdang panahong sinabi ng Diyos sa kanya.","Ug nagsamkon si Sarah ug nanganak ug usa ka bata nga lalaki kang Abraham sa tigulang na siya, sa panahon nga gisulti sa Dios kaniya."
Genesis,21,3,Tinawag ni Abraham na Isaac ang anak na ipinanganak sa kanya ni Sara.,Ug ginganlan ni Abraham ug Isaac ang iyang anak nga lalaki nga gipanganak ni Sarah kaniya.
Genesis,21,4,At tinuli ni Abraham ang anak niyang si Isaac pagkaraan ng walong araw gaya ng iniutos ng Diyos sa kanya.,"Ug gituli ni Abraham ang iyang anak nga si Isaac sa dihang walo na siya ka adlaw, sumala sa sugo sa Dios."
Genesis,21,5,Si Abraham ay isandaang taong gulang nang ipanganak si Isaac na kanyang anak.,Si Abraham usa ka gatos ka tuig na ang kagulangon sa dihang natawo kaniya si Isaac nga iyang anak.
Genesis,21,6,"Sinabi ni Sara, “Pinatawa ako ng Diyos, sinumang makarinig ay makikitawa sa akin.”","Ug si Sarah miingon, “Ang Dios nagpakatawa kanako aron ang tanan nga makadungog magkatawa uban kanako.”"
Genesis,21,7,"At sinabi niya, “Sino ang magsasabi kay Abraham na si Sara ay magpapasuso ng mga anak? Ngunit ako'y nagkaanak pa sa kanya ng isang lalaki sa kanyang katandaan.” Pinalayas sina Hagar at Ismael","Ug miingon siya, “Kinsa bay makasulti kang Abraham nga si Sarah magpasuso sa mga bata? Kay ako nanganak alang kaniya sa usa ka bata nga lalaki, sa tigulang na siya.”"
Genesis,21,8,"Lumaki ang sanggol, at inawat sa pagsuso; at nagdaos ng malaking handaan si Abraham nang araw na ihiwalay sa pagsuso si Isaac.",Ug mitubo ang bata ug gilutas siya. Ug naghikay si Abraham ug usa ka dakong kombira sa adlaw sa paglutas kang Isaac.
Genesis,21,9,"Subalit nakita ni Sara ang anak ni Hagar na taga-Ehipto, na ipinanganak kay Abraham, na nakikipaglaro sa anak niyang si Isaac.","Nakita ni Sarah nga ang anak ni Hagar nga Ehiptohanon, nga iyang gipanganak kang Abraham, nagduladula uban sa iyang anak nga si Isaac."
Genesis,21,10,"Kaya't sinabi niya kay Abraham, “Palayasin mo ang aliping ito at ang kanyang anak, sapagkat hindi magmamana ang anak ng aliping ito na kahati ng aking anak na si Isaac.”","Busa miingon siya kang Abraham, “Hinginli kining ulipon nga babaye ug ang iyang anak, kay ang anak sa babayeng ulipon dili makapanunod uban sa akong anak nga si Isaac.”"
Genesis,21,11,Ang bagay na ito ay naging lubhang mabigat sa kalooban ni Abraham dahil sa kanyang anak.,Ug ang maong butang nakapasubo pag-ayo kang Abraham tungod sa iyang anak.
Genesis,21,12,"Sinabi ng Diyos kay Abraham, “Huwag kang magdamdam ng dahil sa bata at dahil sa iyong aliping babae. Makinig ka sa lahat ng sasabihin sa iyo ni Sara sapagkat sa pamamagitan ni Isaac papangalanan ang iyong binhi.","Ug ang Dios miingon kang Abraham, “Ayaw pagsubo tungod sa bata nga lalaki ug tungod sa imong ulipon nga babaye. Ang tanan nga gisulti ni Sarah kanimo himoa kay gikan kang Isaac nganlan ang imong mga kaliwat."
Genesis,21,13,"Ang anak ng alipin ay gagawin ko ring isang bansa, sapagkat siya'y iyong binhi.”","Ug gikan usab sa anak sa ulipon nga babaye himoon nako ang usa ka nasod, tungod kay siya imong kaliwat.”"
Genesis,21,14,"Kinaumagahan, maagang bumangon si Abraham at kumuha ng tinapay at lalagyan ng tubig na yari sa balat at ibinigay kay Hagar. Ipinatong ang mga ito sa kanyang balikat at ang bata at siya ay pinaalis. Siya'y umalis at nagpagala-gala sa ilang ng Beer-seba.","Ug si Abraham mibangon pagsayo sa buntag ug mikuha ug pan ug tubig nga sinulod sa sudlanang panit ug kini gihatag niya kang Hagar, ug gipapas-an kaniya ug gihatag kaniya ang bata, ug si Hagar gipalakaw niya. Ug migikan siya, naglatagaw sa kamingawan sa Beer-seba."
Genesis,21,15,"Nang maubos ang tubig sa lalagyang-balat, kanyang inilapag ang bata sa ilalim ng isa sa mabababang puno.","Sa dihang nahurot ang tubig sa sudlanan, gibiyaan niya ang bata sa ilalom sa kalibonan."
Genesis,21,16,"At siya'y umalis at umupo sa tapat ng bata na ang layo ay may isang banat ng pana at sinabi niya, “Ayaw kong makita ang kamatayan ng bata.” At pag-upo niya sa tapat ng bata, siya'y nagsisigaw at umiiyak.","Ug milakaw siya ug milingkod sa iyang atbang nga may igong gilay-on, ingon sa gilay-on sa usa ka pagbuhi sa pana, kay miingon siya, “Hinaot unta nga dili ako makakita sa kamatayon sa bata.” Ug milingkod si Hagar atbang sa bata ug mipatugbaw ang bata sa iyang tingog ug mihilak."
Genesis,21,17,"Narinig ng Diyos ang tinig ng bata; at mula sa langit ay tinawag ng anghel ng Diyos si Hagar at sinabi sa kanya, “Napaano ka, Hagar? Huwag kang matakot; sapagkat narinig ng Diyos ang tinig ng bata sa kanyang kinalalagyan.","Ug nadungog sa Dios ang tingog sa bata ug ang anghel sa Dios mitawag kang Hagar gikan sa langit, ug miingon kaniya, “Unsay nakapaguol kanimo, Hagar? Ayaw kahadlok, kay ang Dios nakadungog sa tingog sa bata diin atua siya."
Genesis,21,18,"Tumindig ka, itayo mo ang bata at alalayan mo siya ng iyong kamay sapagkat siya'y gagawin kong isang malaking bansa.”","Tindog, sakwata ang bata ug kupti siya pag-ayo sa imong kamot, kay himoon nako siya nga usa ka dakong nasod.”"
Genesis,21,19,Binuksan ng Diyos ang kanyang mga mata at siya'y nakakita ng isang balon ng tubig. Pumunta siya roon at pinuno ng tubig ang lalagyang-balat at pinainom ang bata.,Ug gipabuka sa Dios ang mga mata ni Hagar ug nakita niya ang usa ka atabay sa tubig ug miadto siya ug gipuno niya ang panit nga sudlanan sa tubig ug gipainom niya ang bata.
Genesis,21,20,"Ang Diyos ay kasama ng bata at siya'y lumaki, at nanirahan sa ilang at naging sanay sa paggamit ng pana.",Ug ang Dios nag-uban sa bata ug midako siya. Nagpuyo siya sa kamingawan ug nahimo siyang hanas sa pagpamana.
Genesis,21,21,Tumira siya sa ilang ng Paran at ikinuha siya ng kanyang ina ng asawa sa lupain ng Ehipto. Ang Pagtatalo nina Abraham at Abimelec,Ug nagpuyo siya sa kamingawan sa Paran ug ang iyang inahan nagpili alang kaniya ug usa ka asawa gikan sa yuta sa Ehipto.
Genesis,21,22,"Nang panahong iyon, si Abimelec at si Ficol na kapitan ng kanyang hukbo ay nagsalita kay Abraham, “Sumasaiyo ang Diyos sa lahat mong ginagawa.","Niadtong panahona si Abimelek ug si Picol nga pangulo sa iyang kasundalohan miingon kang Abraham, “Ang Dios nag-uban kanimo diha sa tanan nimong gibuhat."
Genesis,21,23,"Ngayon nga'y isumpa mo rito sa akin alang-alang sa Diyos, na di ka magsisinungaling sa akin, sa aking anak, at sa aking tagapagmana. Ayon sa kagandahang-loob na ipinakita ko sa iyo ay gayon ang gagawin mo sa akin, at sa lupaing iyong tinitirhan.”","Busa karon, panumpa kanako tungod sa Dios, nga dili ka maglimbong kanako o sa akong mga anak ug sa akong mga kaliwat kondili nga sama sa kaayo nga akong gibuhat nganha kanimo, mao usab ang buhaton nimo ngari kanako ug ingon man sa yuta nga imong gilangyawan.”"
Genesis,21,24,"At sinabi ni Abraham, “Sumusumpa ako.”","Ug si Abraham miingon, “Ako manumpa.”"
Genesis,21,25,"Nang sumbatan ni Abraham si Abimelec dahil sa isang balon ng tubig na sinamsam sa kanya ng mga tauhan ni Abimelec,",Unya si Abraham nagmulo kang Abimelek tungod sa usa ka atabay sa tubig nga giilog sa mga sulugoon ni Abimelek.
Genesis,21,26,"ay sinabi ni Abimelec, “Hindi ko alam kung sinong gumawa ng bagay na ito. Hindi mo naman sinabi sa akin, at hindi ko naman nabalitaan kundi ngayon.”","Si Abimelek miingon, “Wala ako mahibalo kon kinsa ang nagbuhat niana, wala usab ikaw magsulti kanako, wala usab ako makadungog niana kondili karon lamang adlawa.”"
Genesis,21,27,Kaya't kumuha si Abraham ng mga tupa at baka at ibinigay kay Abimelec; at silang dalawa ay gumawa ng isang tipan.,"Ug nagkuha si Abraham ug mga karnero ug mga baka, ug gihatag niya kini kang Abimelek ug silang duha nagbuhat ug usa ka kasabotan."
Genesis,21,28,Nagbukod si Abraham ng pitong babaing kordero sa kawan.,Ug naglain si Abraham ug pito ka buok nating karnero nga baye.
Genesis,21,29,"At sinabi ni Abimelec kay Abraham, “Ano itong pitong babaing kordero na iyong ibinukod?”","Ug si Abimelek miingon kang Abraham, “Unsa bay kahulogan nianang pito ka nating karnero nga baye nga imong gilain?”"
Genesis,21,30,"Sinabi niya, “Itong pitong babaing kordero ay iyong kukunin sa akin upang ikaw ay maging saksi ko na hinukay ko ang balong ito.”","Ug siya miingon, “Kanang pito ka nating karnero nga baye, kuhaon nimo sa akong kamot aron nga sila mahimong saksi nga ako ang mikalot sa maong atabay.”"
Genesis,21,31,Kaya't tinawag niya ang lugar na iyon bilang Beer-seba; sapagkat doon sila kapwa sumumpa.,"Tungod niini, kadtong dapita ginganlan ug Beer-seba kay didto nanumpa silang duha sa usa ka panaad."
Genesis,21,32,"Pagkatapos nilang gumawa ng isang tipan sa Beer-seba, tumindig si Abimelec at si Ficol na kapitan ng kanyang hukbo at bumalik sa lupain ng mga Filisteo.",Busa nagbuhat sila ug usa ka kasabotan didto sa Beer-seba ug mitindog si Abimelek ug si Picol nga pangulo sa kasundalohan ug namauli ngadto sa yuta sa mga Filistihanon.
Genesis,21,33,"Nagtanim si Abraham ng isang punungkahoy ng tamarisko sa Beer-seba, at doon ay tinawag niya ang pangalan ng Panginoon , ang Walang Hanggang Diyos.",Ug si Abraham nagtanom ug usa ka kahoy nga tamarisko didto sa Beer-seba ug didto mitawag siya sa ngalan sa Ginoo nga walay kataposan nga Dios.
Genesis,21,34,At si Abraham ay tumira ng maraming araw bilang isang dayuhan sa lupain ng mga Filisteo.,Ug nagpuyo si Abraham didto sa yuta sa mga Filistihanon sulod sa daghang mga adlaw.
Genesis,22,1,"Pagkatapos ng mga bagay na ito, sinubok ng Diyos si Abraham, at sinabi sa kanya, “Abraham,” at sinabi niya, “Narito ako.”","Human niadtong mga hitaboa ang Dios nagsulay kang Abraham ug miingon kaniya, “Abraham!” Ug siya miingon, “Ania ako.”"
Genesis,22,2,"At kanyang sinabi, “Kunin mo ngayon ang iyong anak, ang iyong kaisa-isang anak na si Isaac, na iyong minamahal at pumunta ka sa lupain ng Moria. Ialay mo siya bilang handog na susunugin sa itaas ng isa sa mga bundok na aking sasabihin sa iyo.”","Ug siya miingon, “Kuhaa karon ang imong anak, ang bugtong nimong anak nga si Isaac nga imong pinalangga, ug lakaw ngadto sa yuta sa Moria ug didto ihalad siya ingon nga halad nga sunogon didto sa usa sa mga bukid nga akong isulti kanimo.”"
Genesis,22,3,Si Abraham ay maagang bumangon at inihanda ang kanyang asno. Isinama niya ang dalawa sa kanyang mga batang tauhan at si Isaac na kanyang anak. Nagsibak siya ng kahoy para sa handog na susunugin; at siya'y naghanda at pumunta sa lugar na sinabi sa kanya ng Diyos.,"Busa si Abraham mibangon pagsayo nianang pagkabuntag ug iyang gisangonan ang iyang asno ug giuban niya ang duha ka batan-ong sulugoon ug si Isaac nga iyang anak. Ug nagbugha siya ug kahoy alang sa halad nga sunogon, ug mitindog ug miadto sa dapit nga giingon sa Dios kaniya."
Genesis,22,4,Nang ikatlong araw ay tumingin si Abraham at kanyang natanaw ang lugar na iyon sa malayo.,"Sa ikatulo nga adlaw, giyahat ni Abraham ang iyang mga mata ug nakita niya ang dapit didto sa unahan."
Genesis,22,5,"Sinabi ni Abraham sa kanyang mga batang tauhan, “Maghintay kayo rito at ng asno, at ako at ang bata ay pupunta roon upang kami ay sumamba. Babalikan namin kayo.”","Ug si Abraham miingon sa iyang mga sulugoon, “Hulat una kamo dinhi uban sa asno. Ako ug ang bata moadto sa unahan ug mosimba didto ug kami mobalik nganhi kaninyo.”"
Genesis,22,6,"At kinuha ni Abraham ang kahoy ng handog na susunugin, at ipinasan kay Isaac na kanyang anak. Dinala niya sa kanyang kamay ang apoy at ang patalim at sila'y umalis na magkasama.",Ug gikuha ni Abraham ang sugnod alang sa halad nga sunogon ug gipapas-an niya kini sa iyang anak ug siya mikuha sa kalayo ug sa punyal ug milakaw silang duha nga nagkuyog.
Genesis,22,7,"Nagsalita si Isaac kay Abraham na kanyang ama, “Ama ko.” At kanyang sinabi, “Narito ako, anak.” Sinabi niya, “Narito ang apoy at ang kahoy, ngunit nasaan ang korderong handog na susunugin?”","Unya si Isaac misulti kang Abraham nga iyang amahan, “Amahan ko!” Ug siya miingon, “Ania ako, anak ko.” Ug siya miingon, “Ania ang kalayo ug ang sugnod apan hain man ang nating karnero alang sa halad nga sunogon?”"
Genesis,22,8,"Kaya't sinabi ni Abraham, “Anak ko, ang Diyos ang magkakaloob ng korderong handog na susunugin.” At sila'y umalis na magkasama.","Ug si Abraham miingon, “Ang Dios maghatag ug nating karnero alang sa halad nga sunogon, anak ko.” Busa mipadayon sila sa paglakaw nga nagkuyog."
Genesis,22,9,"At sila'y dumating sa lugar na sinabi sa kanya ng Diyos. Nagtayo roon si Abraham ng isang dambana, inayos ang kahoy, at tinalian si Isaac na kanyang anak at inilagay sa ibabaw ng kahoy na nasa ibabaw ng dambana.","Sa dihang miabot sila sa dapit nga giingon kaniya sa Dios, si Abraham naghimo didto ug usa ka halaran ug gipahiluna niya pag-ayo ang kahoy ug gigapos niya si Isaac nga iyang anak ug gipahimutang niya siya sa halaran, sa ibabaw sa sugnod."
Genesis,22,10,Iniunat ni Abraham ang kanyang kamay at hinawakan ang patalim upang patayin ang kanyang anak.,"Ug gituy-od ni Abraham ang iyang kamot, ug gikuha niya ang iyang punyal aron sa pagpatay sa iyang anak."
Genesis,22,11,"Ngunit tinawag siya ng anghel ng Panginoon mula sa langit, at sinabi, “Abraham, Abraham.” At kanyang sinabi, “Narito ako.”","Apan ang anghel sa Ginoo mitawag kaniya gikan sa kalangitan nga nag-ingon, “Abraham, Abraham!” Ug siya miingon, “Ania ako.”"
Genesis,22,12,"At sa kanya'y sinabi, “Huwag mong sasaktan ang bata, o gawan man siya ng anuman, sapagkat ngayon ay nalalaman ko na ikaw ay may takot sa Diyos, at hindi mo ipinagkait sa akin ang iyong anak, ang iyong kaisa-isang anak.”","Ug siya miingon, “Ayaw bakyawa ang imong kamot batok sa bata o magbuhat kaniya sa bisan unsa kay karon akong naila nga ikaw nahadlok sa Dios, sa nakita nako nga wala ikaw maghikaw sa imong bugtong nga anak ngari kanako.”"
Genesis,22,13,"Kaya't tumingin si Abraham, at nakita niya ang isang tupang lalaki sa likuran niya na ang mga sungay ay sumabit sa mga tinik. Lumapit si Abraham at kinuha ang tupa, at siyang inialay na handog na susunugin kapalit ng kanyang anak.","Unya giyahat ni Abraham ang iyang mga mata ug siya mitan-aw, ug iyang nakita nga sa iyang likod dihay usa ka laking karnero nga ang mga sungay nasangit sa kasampinitan. Ug miadto si Abraham ug gikuha niya ang karnero nga laki ug kini iyang gihalad ingon nga halad nga sunogon puli sa iyang anak."
Genesis,22,14,Kaya't tinawag ni Abraham ang lugar na iyon Yahweh-yireh. Kaya't sinasabi hanggang sa araw na ito: “Sa bundok ng Panginoon ito ay ipagkakaloob.”,"Busa ginganlan ni Abraham kadtong dapita nga “Ang Ginoo mag-andam”, ingon nga kini gisulti hangtod karon, “Sa bungtod sa Ginoo kini ihatag.”"
Genesis,22,15,Mula sa langit ay muling tinawag ng anghel ng Panginoon si Abraham.,Ug ang anghel sa Ginoo nagtawag kang Abraham pag-usab gikan sa langit
Genesis,22,16,"At sinabi niya, “Sumumpa ako sa aking sarili,” wika ng Panginoon , “sapagkat ginawa mo ito at hindi mo ipinagkait sa akin ang iyong anak, ang iyong kaisa-isang anak;","ug miingon, “Tungod sa akong kaugalingon nanumpa ako,” nag-ingon ang Ginoo , “nga tungod kay gibuhat nimo kini ug wala ikaw maghikaw kanako sa imong anak, sa imong bugtong nga anak,"
Genesis,22,17,"tunay na pagpapalain kita, at pararamihin ko ang iyong binhi, na gaya ng mga bituin sa langit at mga buhangin sa baybayin ng dagat; at makakamit ng iyong binhi ang pintuang-bayan ng kanyang mga kaaway.","ikaw panalanginan gayod nako ug akong padaghanon ang imong mga kaliwat sama sa mga bituon sa langit ug ingon sa balas nga anaa sa baybayon sa dagat, ug ang imong mga kaliwat manag-iya sa ganghaan sa ilang mga kaaway."
Genesis,22,18,"At sa pamamagitan ng iyong binhi ay pagpapalain ang lahat ng bansa sa lupa, sapagkat sinunod mo ang aking tinig.”",Ug pinaagi sa imong kaliwat ang tanang nasod sa yuta magpanalangin sa ilang kaugalingon kay gituman man nimo ang akong tingog.”
Genesis,22,19,"Kaya't bumalik si Abraham sa kanyang mga batang tauhan, at sila'y tumayo at sama-samang nagtungo sa Beer-seba; at nanirahan si Abraham sa Beer-seba. Ang Lahi ni Nahor",Busa mibalik si Abraham sa iyang mga sulugoon ug nanindog sila ug nagkuyog padulong sa Beer-seba. Ug si Abraham mipuyo sa Beer-seba.
Genesis,22,20,"Pagkatapos ng mga bagay na ito, ibinalita kay Abraham, “Si Milca ay nagkaroon din ng mga anak kay Nahor na iyong kapatid.","Unya human niining mga hitaboa, gisugilon kini kang Abraham, “Tan-awa, si Milca usab nanganak ug mga anak kang Nahor nga imong igsoon,"
Genesis,22,21,"Si Uz ang kanyang panganay, si Buz na kanyang kapatid, at si Kemuel na ama ni Aram;","si Hus, ang kamagulangan, si Buz nga iyang igsoon, si Kemuel nga amahan ni Aram,"
Genesis,22,22,"Si Chesed, Hazo, Pildas, Jidlaf, at si Betuel.”","si Kesed, si Hazo, si Pildas, si Jidlap, ug si Betuel.”"
Genesis,22,23,Si Betuel ang naging ama ni Rebecca. Ang walong ito ay naging anak ni Milca kay Nahor na kapatid ni Abraham.,Si Betuel mao ang amahan ni Rebecca. Kini silang walo gipanganak ni Milca kang Nahor nga igsoon ni Abraham.
