book,chapter,verse,text_Spanish,text_Bikol
Exodus,25,9,El santuario y todo su mobiliario deberán ser una réplica exacta del modelo que yo te mostraré. El arca,An Tabernakulo asin an gabos na kasangkapan kaiyan gibohon nindo siring sa plano na ipapahiling ko saimo.
Exodus,25,10,"»Haz un arca de madera de acacia, de dos codos y medio de largo, un codo y medio de ancho, y un codo y medio de alto.","“Gumibo kamo nin sarong Kaban na akasya, syento dyes sentimetros an laba, sesenta y seis sentimetros an lakbang asin sesenta y seis sentimetros an langkaw."
Exodus,25,11,Por dentro y por fuera recúbrela de oro puro y ponle en su derredor una moldura de oro.,Patoson nindo nin purong bulawan an laog asin an luwas kaiyan dangan bugtakan nindo nin moldurang bulawan sa palibot.
Exodus,25,12,"Funde cuatro anillos de oro para colocarlos en sus cuatro patas, colocando dos anillos en un lado y dos en el otro.",Gibohan nindo iyan nin apat na siningsing na bulawan asin itakod nindo sa apat na bitis; duwang siningsing sa mag-ibong na gilid kan kaban.
Exodus,25,13,Prepara luego unas varas de madera de acacia y recúbrelas de oro.,"Gumibo man kamo nin mga pasanan na akasya, saka patoson nindo nin bulawan"
Exodus,25,14,"Introduce las varas en los anillos que van a los costados del arca, para transportarla.",asin isurok sa mga siningsing na nasa duwang gilid kan Kaban.
Exodus,25,15,"Deja las varas en los anillos del arca y no las saques de allí,",Dai nanggad iyan paghaleon sa namumugtakan na mga siningsing.
Exodus,25,16,entonces pon dentro del arca las tablas del pacto que voy a entregarte.,Dangan ilaog mo sa Kaban an duwang tablang gapo na nasusuratan kan mga togon na itatao ko saimo.
Exodus,25,17,"»Hazle al arca una tapa de oro puro, de dos codos y medio de largo por un codo y medio de ancho,","“Gumibo kamo nin takop na purong bulawan, syento dyes sentimetros an laba asin sesenta y seis sentimetros an lakbang."
Exodus,25,18,y para los dos extremos de la tapa del arca harás dos querubines de oro trabajado a martillo.,"Gumibo man kamo nin duwang kerubin sa pinulpog na bulawan,"
Exodus,25,19,En cada uno de los extremos irá un querubín. Hazlos de modo que formen una sola pieza con la tapa del arca.,saro para sa mag-ibong na poro kan takop. Gibohon nindo na magin saro sanang pedaso nin bulawan an mga kerubin sagkod an takop.
Exodus,25,20,"»Los querubines deberán tener las alas extendidas por encima de la tapa del arca y cubrirla con ellas. Quedarán el uno frente al otro, mirando hacia la tapa del arca.","Maghahampangan an duwang kerubin sa ibabaw kan takop, na matatahoban kan nakaunat nindang mga pakpak."
Exodus,25,21,»Coloca la tapa encima del arca y pon dentro de ella las tablas del pacto que voy a entregarte.,Ilaog mo sa Kaban an duwang tablang gapo dangan takopan mo.
Exodus,25,22,Yo me reuniré allí contigo en medio de los dos querubines que están sobre el arca donde están las tablas del pacto. Desde la parte superior de la tapa del arca te daré todas las instrucciones que habrás de comunicarles a los israelitas. La mesa,"Diyan taka tatagboon sa ibabaw kan takop, sa tahaw kan duwang kerubin; diyan ko itataram saimo an sakong mga togon para sa banwaan nin Israel."
Exodus,25,23,»Haz una mesa de madera de acacia de dos codos de largo por un codo de ancho y un codo y medio de alto.,"“Gumibo kamo nin sarong lamesa na akasya, otsenta y otso sentimetros an laba, kwarenta y kwatro sentimetros an lakbang asin sesenta y seis sentimetros an langkaw."
Exodus,25,24,Recúbrela de oro puro y ponle alrededor una moldura de oro.,Patoson nindo iyan nin purong bulawan asin palibotan nin moldurang bulawan.
Exodus,25,25,"Haz también un reborde de un palmo de ancho, y una moldura de oro para ponerla alrededor del reborde.",An palibot kaiyan bugtakan nindo nin sanipa na pito may kabangang sentimetros an lakbang asin palibotan nindo nin moldurang bulawan.
Exodus,25,26,"»Haz cuatro anillos de oro para la mesa y sujétalos a sus cuatro esquinas, donde van las cuatro patas.","Apat na siningsing na bulawan an gibohon nindo para sa lamesa, dangan itakod nindo sa apat na kanto na namumugtakan kan apat na bitis."
Exodus,25,27,Los anillos deben quedar junto al reborde para pasar por ellos las varas empleadas para transportar la mesa.,Itakod nindo harani sa sanipa an mga siningsing na surokan kan mga pasanan na gagamiton sa pagdara kan lamesa.
Exodus,25,28,»Esas varas deben ser de madera de acacia y estar recubiertas de oro.,Akasya an gamiton nindo sa paggibo kan mga pasanan asin patoson nindo iyan nin bulawan.
Exodus,25,29,"También deben ser de oro puro sus platos y sus bandejas, así como sus jarras y tazones para verter las ofrendas líquidas.","Gumibo kamo nin mga plato para sa insenso. Gumibo man kamo nin kalis, dulay saka mangko para sa dolot na arak. Iyan gabos gibohon nindo sa purong bulawan."
Exodus,25,30,"Sobre la mesa pondrás el pan de la Presencia, para que esté ante mí siempre. El candelabro","Ibugtak nindo an lamesa sa atubangan kan Kaban nin Tipan, asin sa ibabaw kan lamesa, danay nindong bugtakan nin dolot na tinapay."
Exodus,25,31,"»Haz un candelabro de oro puro trabajado a martillo. Su base, su tallo, y sus copas, cálices y flores, formarán una sola pieza.","“Gumibo kamo nin sarong kandelerong purong bulawan; an bitis asin an kahawakan kaiyan gibohon nindo sa pinulpog na bulawan. Gibohon nindong saro sanang pedaso an kandelero sagkod an mga dekorasyon na burak, kaiba an mga bukol saka an mga petalo."
Exodus,25,32,"De los costados del candelabro saldrán seis brazos, tres de un lado y tres del otro.","Bugtakan nindo nin anom na sanga, an mag-ibong na gilid kan kandelero, tolong sanga lambang gilid."
Exodus,25,33,"Cada uno de los seis brazos del candelabro tendrá tres copas en forma de flores de almendro, con cálices y pétalos.",An lambang sanga samnohan nindo nin tolong burak na arog sa mga bukad na burak nin almendras na may kaibang mga bukol asin mga petalo.
Exodus,25,34,"El candelabro mismo tendrá cuatro copas en forma de flor de almendro, con cálices y pétalos.",An kahawakan kan kandelero samnohan man nindo nin apat na burak na arog sa mga bukad na burak nin almendras na may kaibang mga bukol saka mga petalo.
Exodus,25,35,Debajo del primer par de brazos que salen del candelabro habrá un cáliz; debajo del segundo par de brazos habrá un segundo cáliz y debajo del tercer par de brazos habrá un tercer cáliz —seis brazos en total.,Bugtakan nindo nin sarong bukol sa irarom kan lambang pades kan anom na sanga.
Exodus,25,36,Los cálices y los brazos deben formar una sola pieza con el candelabro y ser de oro puro trabajado a martillo.,"An mga bukol, an mga sanga pati an kandelero gibohon nindo sa saro sanang pedaso nin pinulpog na bulawan."
Exodus,25,37,»Hazle también sus siete lámparas y colócalas de tal modo que alumbren hacia el frente.,Gumibo man kamo nin pitong ilawan para sa kandelero dangan ibugtak nindo sa ibabaw tanganing magliwanag iyan pasiring sa atubangan.
Exodus,25,38,Sus cortapabilos y braseros deben ser de oro puro.,Gibohon nindo sa purong bulawan an pansipit sa mitsa asin an mga bandehado.
Exodus,25,39,Para hacer el candelabro y todos estos accesorios se usará un talento de oro puro.,Treynta y singko kilos nin purong bulawan an gamiton nindo sa paggibo kan kandelero sagkod kan gabos na kagamitan kaiyan.
Exodus,25,40,»Asegúrate de hacerlo todo según el modelo que se te mostró en el monte.,Kaipuhan sunodon nanggad nindo an plano na ipinahiling ko saimo sa bukid.
Exodus,26,1,"»Haz el santuario con diez cortinas de tela de lino fino y de lana color azul, carmesí y escarlata, con querubines artísticamente bordados en ellas.","“Gibohon nindo an Tabernakulo. An gagamiton nindo sampolong kurtina nin mga hinabol na pinong lino asin telang lana na kolor asul, purpura saka pula. Burdahan nindo iyan nin mga kerubin."
Exodus,26,2,"Todas las cortinas deben medir lo mismo, es decir, veintiocho codos de largo por cuatro codos de ancho.",Pareho an sukol kan lambang kurtina: dose metros an laba asin duwang metros an lakbang.
Exodus,26,3,"»Cose cinco cortinas, uniendo la una con la otra; luego haz lo mismo con las otras cinco.","Tarakipon nindo an limang kurtina tanganing magin saro na sanang pedaso, asin iyo man an gibohon nindo sa matatadang lima."
Exodus,26,4,"En el borde superior del primer conjunto de cortinas, pon unas presillas de lana color azul, haz lo mismo en el borde del otro conjunto de cortinas.",An sarong gilid kan sarong tinarakip na kurtina bugtakan nindo nin mga tarotalingang asul na tela; iyo man an gibohon nindo sa saro pa.
Exodus,26,5,"En la primera cortina del primer conjunto pon cincuenta presillas, y en la última cortina del segundo conjunto pon otras cincuenta presillas, de modo que las presillas se correspondan entre sí.",Singkwentang tarotalinga an itahi nindo sa enot na tinarakip na limang kurtina asin singkwenta man na tarotalinga an itahi nindo sa ikaduwang tinarakip na limang kurtina.
Exodus,26,6,"Haz luego cincuenta ganchos de oro para que las cortinas queden enganchadas una con otra, de modo que el santuario tenga unidad de conjunto.",Gumibo kamo nin singkwentang kawit na bulawan na gagamiton sa pagsugpon kan duwang pedasong tinarakip na kurtina.
Exodus,26,7,»Haz once cortinas de pelo de cabra para cubrir el santuario a la manera de una tienda de campaña.,“Gumibo man kamo nin tolda na pantahob sa Tabernakulo; an gagamiton nindo onseng kurtina na gibo sa balukag nin kanding.
Exodus,26,8,"Las once cortinas deben medir lo mismo, es decir, treinta codos de largo por cuatro codos de ancho.",Gibohon nindo na an lambang kurtina igwa nin parehong sukol na trese metros an laba asin duwang metros an lakbang.
Exodus,26,9,"Cose cinco cortinas en un conjunto y las otras seis en otro conjunto, doblando la sexta cortina en la parte frontal de la tienda.",Tarakipon nindo an limang kurtina asin iyo man an gibohon nindo sa anom na matatada. An ikaanom na kurtina tiklopon nindo sa atubangan kan tolda.
Exodus,26,10,»Haz cincuenta presillas en el borde de la cortina con que termina el primer conjunto y otras cincuenta presillas en el borde de la cortina con que termina el segundo conjunto.,Tahian nindo nin singkwentang tarotalinga an sarong gilid kan enot na pedaso; iyo man an gibohon nindo sa ikaduwa.
Exodus,26,11,Haz luego cincuenta ganchos de bronce y mételos en las presillas para unir la tienda del santuario para que este tenga unidad de conjunto.,"Dangan gumibo kamo nin singkwentang kawit na bronse, asin ikawit sa mga tarotalinga tanganing an duwang pedaso magin saro na sana."
Exodus,26,12,"Las diez cortinas tendrán media cortina adicional, que quedará colgando a espaldas del santuario.","An parte kan kurtina na minasobra, papalaylayon nindo sa likod kan Tabernakulo."
Exodus,26,13,"A esta cortina le sobrará un codo, en cada extremo, y con esa parte sobrante se cerrará el santuario.","An singkwenta sentimetros na sobra sa mag-ibong na gilid kan kahalabaan kan mga kurtina, papalaylayon man tanganing matahoban an duwang gilid kan Tabernakulo."
Exodus,26,14,»Haz para la tienda un toldo de piel de carnero teñida de rojo y para la parte superior pon otro de pieles finas.,"“Gumibo kamo nin duwang pantahob sa tolda: an saro gibo sa anit nin mga lalaking karnero na tinugma nin pula, asin an saro gibo sa anit nin mga kanding."
Exodus,26,15,»Prepara para el santuario unos tablones de madera de acacia y colócalos en posición vertical.,“Gumibo kamo nin mga taranos na tablang akasya para sa Tabernakulo.
Exodus,26,16,Cada tablón debe medir diez codos de largo por un codo y medio de ancho,"An lambang tabla may sukol na kwatro metros an laba, sesenta y seis sentimetros an lakbang"
Exodus,26,17,y contar con dos ranuras paralelas entre sí. Todos los tablones del santuario los harás así.,na igwa nin duwang mitsa na pansugpon. An gabos na tabla kaipuhan igwa kan duwang mitsang ini.
Exodus,26,18,Serán veinte los tablones para el lado sur del santuario.,Iyo ini an gigibohon nindong tabla para sa Tabernakulo: beynteng tabla para sa parteng habagat
Exodus,26,19,"»Haz también cuarenta bases de plata que irán debajo de ellos, dos por cada tablón, una debajo de cada ranura.",asin para sa mga tablang ini gumibo kamo nin kwarentang patungtongan na plata; duwang patungtongan para sa lambang tabla na kakanaan kan duwang mitsa kaini.
Exodus,26,20,"Para el lado opuesto, es decir, para el lado norte del santuario, prepararás también veinte tablones","Para sa parteng amihan kan Tabernakulo, beynteng tabla"
Exodus,26,21,y cuarenta bases de plata; pon dos de esas bases debajo de cada tablón.,"asin kwarentang patungtongan na plata, duwang patungtongan para sa lambang tabla."
Exodus,26,22,"Pondrás seis tablones en el lado posterior, que es el lado occidental del santuario,","Para sa likod kan Tabernakulo, sa parteng solnopan gumibo kamo nin anom na tabla"
Exodus,26,23,y dos tablones más en las esquinas del santuario en el extremo opuesto.,asin nin duwang tabla para sa mga kanto sa likod na parte kan Tabernakulo.
Exodus,26,24,"Estos dos tablones deben ser dobles desde la base, quedando unidos por un solo anillo en la parte superior. Haz lo mismo en ambas esquinas,","An duwang tablang ini suhay sa ibaba alagad nagdudukotan sa itaas, sa enot na siningsing. Arog kaini an pagkamugtak kan duwang tabla; an mga ini an magigin duwang kanto sa likod na parte kan Tabernakulo."
Exodus,26,25,de modo que haya ocho tablones y dieciséis bases de plata; dos bases debajo de cada tablón.,"Kaya walo gabos an mga tabla sa likod asin dyes y seis an patungtongan na plata, duwa para sa lambang tabla."
Exodus,26,26,"»Prepara también unos travesaños de madera de acacia: cinco para los tablones de un costado del santuario,","“Gumibo man kamo nin kinseng trabisanyo na akasya, an lima para sa mga tabla na nasa sarong gilid kan Tabernakulo,"
Exodus,26,27,"cinco para los del costado opuesto y cinco para los del costado occidental, en la parte posterior del santuario.","an lima para sa mga tabla na nasa ibong na gilid, asin an lima para sa mga tabla na nasa likod, sa parteng solnopan."
Exodus,26,28,"El travesaño central deberá pasar de un extremo al otro, a media altura de los tablones.","An laba kan mga trabisanyo na ikakana sa kabangaan kan mga tabla, mapoon sa sarong poro asin makakaabot sa ibong na poro kan Tabernakulo."
Exodus,26,29,Recubre de oro los tablones y haz unos anillos de oro para que los travesaños pasen por ellos. También debes recubrir de oro los travesaños.,Patoson nindo nin bulawan an mga tabla dangan kabitan nin mga siningsing na bulawan na susurokan kan mga trabisanyo na pinatos man nin bulawan.
Exodus,26,30,»Erige el santuario ciñéndote al modelo que se te mostró en el monte.,Patindogon nindo an Tabernakulo siring sa plano na ipinahiling ko saimo sa bukid.
Exodus,26,31,"»Haz una cortina de lana color azul, carmesí, escarlata y tela de lino fino con querubines artísticamente bordados en ella.","“Gumibo kamo nin kurtina sa hinabol na pinong lino asin mga telang lana na kolor asul, purpura saka pula. Burdahan nindo iyan nin mga kerubin."
Exodus,26,32,"Cuélgala con ganchos de oro en cuatro postes de madera de acacia recubiertos de oro, los cuales levantarás sobre cuatro bases de plata.",Tindihon nindo an kurtina sa apat na hariging akasya na pinatos nin bulawan saka may mga kawit na bulawan asin napapatindog sa apat na patungtongan na plata.
Exodus,26,33,"Cuelga de los ganchos la cortina, la cual separará el Lugar Santo del Lugar Santísimo, y coloca el arca con las tablas del pacto detrás de la cortina.","Isabit nindo an kurtina sa nakarayang mga kawit na yaon sa atop kan Tabernakulo, dangan ibugtak nindo sa likod kan kurtina an Kaban nin Tipan na nasasarayan kan duwang tablang gapo. An kurtina iyo an malaen kan Banal na Lugar sa Kabanal-banaleng Lugar."
