book,chapter,verse,text_Bikol,text_Cebuano
Exodus,40,7,asin sa pagultanan kan Tabernakulo saka kan altar ibugtak mo an palangganang hanawan dangan laogan mo nin tubig.,"Ug ibutang ang planggana sa taliwala sa tolda nga tagboanan ug sa halaran, ug butangi kini ug tubig."
Exodus,40,8,"Patindogon mo an patyo sa palibot, asin lipodan mo nin kurtina an pintoan.",Ug ipahimutang ang hawanan sa palibot ug ibitay ang tabil sa ganghaan sa hawanan.
Exodus,40,9,"“Dangan kuahon mo an panlahid na lana, lahidan mo asin konsagrahon an Tabernakulo patin an mga kagamitan kaini, asin ini magigin banal.",Unya kuhaa ang lana nga igdidihog ug dihogi ang Tolda ug ang tanan nga anaa niini ug ihalad kini uban ang tanang kasangkapan niini ug kini mabalaan.
Exodus,40,10,Lahidan mo man an altar na tututongan nin atang asin an mga kagamitan; konsagrahon mo an altar asin iyan magigin banal.,Dihogi ang halaran sa halad nga sunogon ug ang tanan nga kasangkapan niini ug ihalad ang halaran ug ang halaran mahimo nga labing balaan.
Exodus,40,11,Lahidan mo man dangan konsagrahon an palangganang hanawan asin an tumbawan.,"Dihogi usab ang planggana ug ang tungtonganan niini, ug ihalad kini."
Exodus,40,12,"“Dangan darahon mo si Aaron sagkod an saiyang mga aki sa pintoan kan Tabernakulo, asin karigoson mo sinda.","Ug dad-a si Aaron ug ang iyang mga anak nga lalaki ngadto sa pultahan sa tolda nga tagboanan, ug hugasi sila ug tubig."
Exodus,40,13,"Sulotan mo si Aaron kan mga banal na gubing, lahidan mo siya nin lana asin konsagrahon tanganing makapaglingkod siya sako bilang padi.","Ug isul-ob kang Aaron ang mga bisti nga balaan, ug dihogi siya ug ihalad siya aron siya mag-alagad kanako ingon nga pari."
Exodus,40,14,Darahon mo man an saiyang mga aki asin sulotan mo sinda kan tunika,"Dad-a ang iyang mga anak nga lalaki, ug sul-obi sila sa bisti."
Exodus,40,15,"dangan lahidan mo nin lana, arog kan ginibo mo sa saindang ama, tanganing maglingkod sinda sako bilang mga padi. An banal na paglahid na ini iyo an makonsagra sainda sa daing kataposan na pagpadi sa gabos na henerasyon.”",Dihogi sila sama sa pagdihog nimo sa ilang amahan aron sila mag-alagad kanako ingon nga mga pari ug ang pagdihog kanila maghimo kanila nga pari sa dayon hangtod sa tanan nilang mga kaliwatan.”
Exodus,40,16,Ginibo ni Moises an gabos siring sa ipinagboot nin Kagurangnan .,"Sa ingon niini gibuhat kini ni Moises. Sumala sa tanan nga gisugo kaniya sa Ginoo, gibuhat niya kini."
Exodus,40,17,"Kaya, sa enot na aldaw kan primerong bulan kan ikaduwang taon pakahale ninda sa Egipto, napatindog an Tabernakulo.","Sa unang bulan sa ikaduhang tuig, ang Tolda gipatindog."
Exodus,40,18,"Pinatindog ni Moises an Tabernakulo; ibinugtak niya an mga patungtongan, pinatindog an mga tabla, ikinabit an mga trabisanyo asin pinatindog an mga harigi.","Gipatindog ni Moises ang Tolda, ug gipahimutang niya ang mga tungtonganan, ug gibutang niya ang mga tabla niini ug gitaod niya ang mga babag, ug gipahimutang niya ang mga haligi niini."
Exodus,40,19,"Tinindi niya sa ibabaw kan Tabernakulo an toldang pantahob dangan ibinugtak sa ibabaw kan tolda an tahob kaini, siring sa ipinagboot nin Kagurangnan .","Ug gibukhad niya ang sapaw nga tolda sa ibabaw sa Tolda, ug gibutang niya ang tabon sa tolda sa ibabaw niini sumala sa gisugo sa Ginoo kang Moises."
Exodus,40,20,Dangan kinua niya an duwang tablang gapo asin ilinaog sa Kaban nin Tipan. Isinurok niya an mga pasanan sa mga siningsing kan Kaban asin tinakopan ini.,Unya gikuha niya ang pagpamatuod ug gibutang niya kini ngadto sa sulod sa sudlanan ug gibutang niya ang mga yayongan sa sudlanan. Ug gibutang niya ang tabon sa ibabaw sa sudlanan.
Exodus,40,21,"Pakatapos, ilinaog niya ini sa Tabernakulo asin tinindihan kan panlipod na kurtina. Huli kaini nalipodan an Kaban nin Tipan, siring sa ipinagboot nin Kagurangnan .","Ug gidala niya ang sudlanan ngadto sa Tolda, ug gitaod niya ang tabil ug gitabilan niya ang sudlanan sa pagpamatuod sumala sa gisugo sa Ginoo kang Moises."
Exodus,40,22,"Ilinaog niya sa Tabernakulo an lamesa dangan ibinugtak sa parteng amihan, sa luwas kan kurtina,","Gibutang niya ang lamisa sa tolda nga tagboanan, sa amihanang bahin sa Tolda gawas sa tabil."
Exodus,40,23,asin ibinugtak sa lamesa an tinapay na dolot sa Kagurangnan siring sa ipinagboot nin Kagurangnan .,"Ug gipahimutang niya ang mga pan ibabaw niini sa atubangan sa Ginoo, sumala sa gisugo sa Ginoo kang Moises."
Exodus,40,24,"Ilinaog niya sa Tabernakulo an kandelero dangan ibinugtak sa parteng habagat, kahampang kan lamesa,",Gibutang niya ang lamparahan sa sulod sa tolda nga tagboanan atbang sa lamisa dapit sa habagatang bahin sa Tolda.
Exodus,40,25,"asin duman sa atubang nin Kagurangnan , pinagkotan niya an mga ilawan, siring sa ipinagboot nin Kagurangnan .","Ug gipahimutang niya ang mga lampara sa atubangan sa Ginoo, sumala sa gisugo sa Ginoo kang Moises."
Exodus,40,26,Ilinaog niya sa Tabernakulo an bulawan na altar sa atubang kan panlipod na kurtina,Gibutang niya ang halaran nga bulawan sulod sa tolda nga tagboanan sa atubangan sa tabil.
Exodus,40,27,"asin tinutong niya sa altar an mahamot na insenso, siring sa ipinagboot nin Kagurangnan .",Ug sa ibabaw niini nagsunog siya ug humot nga insenso sumala sa gisugo sa Ginoo kang Moises.
Exodus,40,28,"Linipodan niya nin kurtina an pintoan kan Tabernakulo,",Ug gitaod niya ang tabil sa pultahan sa Tolda.
Exodus,40,29,"asin duman sa atubang kan kurtina ibinugtak niya an altar na tututongan nin mga atang. Dangan sa ibabaw kan altar nagdolot siya nin tinutong na atang asin nin dolot na pagkakan, siring sa ipinagboot nin Kagurangnan .","Gipahimutang niya ang halaran sa halad nga sunogon sa dapit pultahan sa Tolda, sa tolda nga tagboanan, ug naghalad sa ibabaw niini sa halad nga sunogon, ug sa halad nga pagkaon sumala sa gisugo sa Ginoo kang Moises."
Exodus,40,30,"Ibinugtak niya an palangganang hanawan sa pagultanan kan Tabernakulo asin kan altar, dangan pinano niya nin tubig an palangganang hanawan.","Ug gibutang niya ang planggana sa taliwala sa tolda nga tagboanan ug sa halaran ug iyang gibutangan kini ug tubig alang sa pagpanghugas,"
Exodus,40,31,"Digdi naghanaw kan saindang mga kamot saka mga bitis si Moises asin si Aaron patin an mga aki kaini,",diin si Moises ug si Aaron ug ang iyang mga anak nga lalaki manghugas sa ilang mga kamot ug sa ilang mga tiil
Exodus,40,32,"kun sinda minalaog sa Tabernakulo o kun sinda minadolok sa altar, siring sa ipinagboot nin Kagurangnan .","sa dihang mosulod sila sa tolda nga tagboanan. Ug sa dihang moduol sila sa halaran, manghugas sila sumala sa gisugo sa Ginoo kang Moises."
Exodus,40,33,Pinatindog ni Moises an patyo sa palibot kan Tabernakulo asin kan altar dangan linipodan niya nin kurtina an pintoan kan patyo. Natapos ni Moises an gabos na trabaho.,"Ug gipatindog niya ang hawanan libot sa Tolda ug sa halaran, ug gitaod niya ang tabil sa ganghaan sa hawanan. Busa nahuman ni Moises ang buluhaton."
Exodus,40,34,An Tabernakulo tinahoban kan panganoron asin napano iyan kan nakakasulang liwanag nin Kagurangnan .,Unya ang panganod mitabon sa tolda nga tagboanan ug ang himaya sa Ginoo milukop sa Tolda.
Exodus,40,35,"Huli kaini, dai nakalaog si Moises sa Tabernakulo.","Si Moises wala makahimo sa pagsulod sa tolda nga tagboanan, kay ang panganod nagpabilin sa ibabaw niini ug ang himaya sa Ginoo milukop sa Tolda."
Exodus,40,36,"Sa bilog nindang pagbaklay, an mga Israelita minapadagos sana sa paglakaw kun minaitaas an panganoron sa ibabaw kan Tabernakulo.","Sa tibuok nilang panaw, sa dihang mosaka ang panganod sa Tolda, ang katawhan sa Israel mopadayon sa pagpanaw."
Exodus,40,37,"Alagad kun dai minaitaas an panganoron, dai sinda minapadagos sa paglakaw.","Apan kon ang panganod dili mosaka, dili sila mopadayon sa pagpanaw hangtod sa adlaw nga kini mosaka."
Exodus,40,38,"Sa bilog nindang pagbaklay, nahiling kan mga Israelita na an panganoron nin Kagurangnan yaon sa ibabaw kan Tabernakulo kun aldaw, asin kun banggi, yaon an naglalaad na kalayo.","Kay sa tibuok nilang panaw, ang panganod sa Ginoo anaa sa ibabaw sa Tolda, panahon sa adlaw ug ang kalayo anaa niini panahon sa gabii, makita sa tibuok nga banay ni Israel."
Genesis,1,1,"Sa kapinonan, kan lalangon nin Dios an kalangitan asin an daga,",Sa sinugdan gibuhat sa Dios ang kalangitan ug ang yuta.
Genesis,1,2,an kinaban mayo nin ano man na porma saka laog. An nag-aalimbukay na kadagatan na minatahob kaini napapatos nin kadikloman asin an espiritu nin Dios naghihiro sa ibabaw kan katubigan.,"Ug ang yuta walay dagway ug walay sulod ug ang kangitngit milukop sa nawong sa kahiladman, ug ang Espiritu sa Dios naglihok ibabaw sa katubigan."
Genesis,1,3,"Nagboot an Dios, “Magkaigwa nin liwanag,” asin nagkaigwa nin liwanag.","Ug ang Dios miingon, “Motungha ang kahayag,” ug diha ang kahayag."
Genesis,1,4,Nahiling nin Dios na marahay an liwanag. Isinuhay niya an liwanag sa kadikloman,"Nakita sa Dios nga ang kahayag maayo, ug gilain sa Dios ang kahayag gikan sa kangitngit."
Genesis,1,5,"dangan inapod niyang “Aldaw” an liwanag, asin an kadikloman inapod niyang “Banggi.” Nagkahapon dangan nagkaaga: an enot na aldaw.","Ug gitawag sa Dios ang kahayag nga Adlaw, ug ang kangitngit gitawag niya nga Gabii. Dihay kagabhion ug dihay kabuntagon, una nga adlaw."
Genesis,1,6,"Dangan nagboot an Dios, “Magkaigwa nin kahiwasan na masuhay kan katubigan tanganing mamugtak ini sa duwang lugar.”","Unya ang Dios miingon, “Mahimo ang usa ka wanang taliwala sa mga katubigan ug bahinon niini ang katubigan gikan sa katubigan.”"
Genesis,1,7,Nangyari ini. Ginibo nin Dios an kahiwasan na nagsuhay kan tubig na nasa irarom sa tubig na nasa ibabaw.,Busa gibuhat sa Dios ang wanang ug gilain niya ang katubigan nga diha sa ilalom sa wanang gikan sa katubigan nga diha sa ibabaw sa wanang. Ug nahimo kini.
Genesis,1,8,An kahiwasan inapod niyang “Kalangitan.” Nagkahapon dangan nagkaaga: an ikaduwang aldaw.,"Gitawag sa Dios ang wanang nga Langit. Dihay kagabhion ug dihay kabuntagon, ikaduha nga adlaw."
Genesis,1,9,"Dangan nagboot an Dios, “Magkatiripon sa saro sanang lugar an katubigan sa irarom kan kalangitan tanganing mahiling an mamarang kadagaan,” asin ini nangyari.","Unya ang Dios miingon, “Matingob ang katubigan nga anaa sa ubos sa kalangitan ngadto sa usa ka dapit ug motungha ang uga nga yuta.” Ug nahimo kini."
Genesis,1,10,"An mamarang kadagaan inapod niyang “Daga,” asin an nagkatiripon na katubigan inapod niyang “Dagat.” Nahiling nin Dios na ini marahay.","Ang uga nga dapit gitawag sa Dios nga Yuta, ug ang katubigan nga natingob iyang gitawag nga Kadagatan. Ug nakita sa Dios nga kini maayo."
Genesis,1,11,"Dangan nagboot siya, “Magkaigwa sa daga kan gabos na klase nin tinanom na nagtatao nin banhi asin nin kahoy na nagtatao nin bunga.” Nangyari ini.","Ug miingon ang Dios, “Magpaturok ug mga tanom ang yuta, mga tanom nga maghatag ug liso, ug mga kahoy nga maghatag ug bunga nga anaa ang binhi, ang matag usa sumala sa matang niini diha sa yuta.” Ug nahimo kini."
Genesis,1,12,"Kaya nagtaralubo sa daga an gabos na klase nin tinanom asin kahoy, saka nahiling nin Dios na ini marahay.","Busa ang yuta nagpaturok ug mga tanom, mga tanom nga naghatag ug liso, sumala sa matang niini, ug mga kahoy nga naghatag ug bunga nga anaa ang binhi niini, sumala sa mga matang niini. Ug nakita sa Dios nga kini maayo."
Genesis,1,13,Nagkahapon dangan nagkaaga: an ikatolong aldaw.,"Dihay kagabhion ug dihay kabuntagon, ikatulo nga adlaw."
Genesis,1,14,"Dangan nagboot an Dios, “Magtunga sa kalangitan an mga ilaw tanganing masuhay an aldaw sa banggi, asin tanganing maaraman kun nuarin mapoon an mga aldaw, an mga taon patin an mga panahon.","Unya ang Dios miingon, “Mahimo ang mga kahayag diha sa wanang sa kalangitan aron sa paglain sa adlaw gikan sa gabii, ug mahimo nga ilhanan alang sa mga panahon alang sa mga adlaw ug sa mga tuig,"
Genesis,1,15,Magliliwanag an mga ini sa kalangitan tanganing magtao nin liwanag sa daga.” Nangyari ini.,ug mahimo sila nga mga kahayag diha sa wanang sa kalangitan aron paghatag ug kahayag ibabaw sa yuta.” Ug nahimo kini.
Genesis,1,16,Kaya ginibo nin Dios an duwang darakulang ilaw: an aldaw na masakop kan bilog na maghapon asin an bulan na masakop kan bilog na banggi; ginibo man niya an mga bitoon.,"Busa gibuhat sa Dios ang duha ka dagkong kahayag: ang labaw ug kahayag magdan-ag panahon sa adlaw ug ang gamay ug kahayag magdan-ag panahon sa gabii, ug gibuhat usab niya ang mga bituon."
Genesis,1,17,"Ibinugtak niya sa kalangitan an mga ilaw tanganing magtao nin liwanag sa daga,","Gibutang sila sa Dios diha sa wanang sa kalangitan aron maghatag ug kahayag sa yuta,"
Genesis,1,18,"magsakop kan aldaw saka banggi, asin magsuhay kan liwanag sa kadikloman. Nahiling nin Dios na ini marahay.","aron maggahom panahon sa adlaw ug sa gabii, ug aron sa paglain sa kahayag gikan sa kangitngit. Ug nakita sa Dios nga kini maayo."
Genesis,1,19,Nagkahapon dangan nagkaaga: an ikaapat na aldaw.,"Dihay kagabhion ug dihay kabuntagon, ikaupat nga adlaw."
Genesis,1,20,"Dangan nagboot an Dios, “Magkaigwa nin manlaen-laen na may buhay an katubigan asin nin manlaen-laen na gamgam an kaitaasan.”","Unya ang Dios miingon, “Mapuno ang katubigan sa daghan nga buhing binuhat ug manglupad ang kalanggaman sa ibabaw sa yuta diha sa wanang sa kalangitan.”"
Genesis,1,21,"Kaya linalang nin Dios an mga darakula saka makangirhat na linalang sa katubigan, an gabos na nabubuhay diyan asin an gabos na klase nin gamgam. Nahiling nin Dios na ini marahay.","Busa gibuhat sa Dios ang dagkong mga mananap sa dagat ug ang tanang buhing binuhat nga naglihok nga milukop sa katubigan, sumala sa ilang mga matang ug ang tanang langgam nga may pako, sumala sa ilang mga matang. Ug nakita sa Dios nga kini maayo."
Genesis,1,22,"Benendisyonan niya ini gabos asin tinaraman, “Magdakul kamo asin panoon nindo an kadagatan asin magdakul man an mga gamgam sa daga.”","Gipanalanginan sila sa Dios nga nag-ingon, “Sanay ug panaghan kamo ug lukpa ninyo ang tubig sa kadagatan ug managhan ang mga langgam diha sa yuta.”"
Genesis,1,23,Nagkahapon dangan nagkaaga: an ikalimang aldaw.,"Dihay kagabhion ug dihay kabuntagon, ikalima nga adlaw."
Genesis,1,24,"Dangan nagboot an Dios, “Magkaigwa sa daga kan gabos na hayop: manso asin lalaw, dakula saka sadit,”—asin nangyari ini.","Unya ang Dios miingon, “Motungha diha sa yuta ang mga buhing binuhat sumala sa ilang mga matang, mga kahayopan, ug mga mananap sa yuta nga nagkamang ug mga ihalas nga mananap sumala sa ilang mga matang.” Ug nahimo kini."
Genesis,1,25,Kaya ginibo nin Dios ini gabos asin nahiling niya na ini marahay.,"Busa gibuhat sa Dios ang mga mananap sa yuta sumala sa ilang mga matang, ug ang kahayopan sumala sa ilang mga matang ug ang tanang mga mananap nga nagkamang sa yuta sumala sa ilang mga matang. Ug nakita sa Dios nga kini maayo."
Genesis,1,26,"Dangan nagtaram an Dios, “Ngunyan gibohon ta an katawohan sa satong ladawan; gibohon ta sindang arog sato. Magkakaigwa sinda nin kapangyarihan sa mga sira, sa mga gamgam, asin sa gabos na hayop, manso man o lalaw, dakula man o sadit.”","Unya ang Dios miingon, “Buhaton nato ang tawo sumala sa atong dagway, ingon nga sama kanato. Sila ang maggahom ibabaw sa mga isda sa dagat ug sa mga langgam sa kahanginan, ug sa tanang kahayopan ug sa tanang ihalas nga mananap sa kalibotan ug sa tanan nga nagkamang sa yuta.”"
Genesis,1,27,Kaya linalang nin Dios an katawohan siring sa saiyang ladawan; linalang niya sindang lalaki asin babae.,"Busa gibuhat sa Dios ang tawo sumala sa iyang kaugalingong dagway, sumala sa dagway sa Dios gibuhat niya sila, lalaki ug babaye iyang gibuhat sila."
Genesis,1,28,"Benendisyonan niya sinda dangan tinaraman, “Magmabinunga asin magdakul kamo; panoon nindo an bilog na kinaban asin pamahalaan iyan. Magkaigwa kamo nin kapangyarihan sa mga sira, sa mga gamgam asin sa gabos na hayop.","Ug gipanalanginan sila sa Dios, ug ang Dios miingon kanila, “Sanay kamo ug panaghan, ug lukpa ang yuta ug dumalaha kini ug kamo ang maggahom ibabaw sa mga isda sa dagat, ug sa mga langgam sa kalangitan, ug sa tanan nga buhing binuhat nga naglihok sa ibabaw sa yuta.”"
Genesis,1,29,Itinatao ko saindo an gabos na klase nin tinanom na nagtatao nin banhi asin nin mga kahoy na nagtatao nin bunga; iyan an saindong magigin pagkakan.,"Ug ang Dios miingon, “Tan-awa, akong gihatag kaninyo ang tanang tanom nga naghatag ug binhi nga anaa sa tibuok nga yuta, ug ang tanang kahoy nga may bunga nga naghatag ug binhi. Inyo na kini alang sa inyong pagkaon."
Genesis,1,30,"Sa gabos na hayop asin gamgam, itinatao ko an mga doot saka an mga madahon na tinanom, bilang pagkakan.” Nangyari ini.","Ug alang sa tanang mananap sa yuta ug sa tanang langgam sa kalangitan, ug sa tanang nagkamang sa yuta, alang sa tanan nga adunay kinabuhi, gihatag nako ang tanang tanom nga lunhaw aron ilang kaonon.” Ug nahimo kini."
Genesis,1,31,Nahiling nin Dios na an gabos niyang ginibo orog karahay. Nag-aga dangan naghapon–iyo idto an ikaanom na aldaw.,"Ug nakita sa Dios ang tanang butang nga iyang gihimo, ug tan-awa, kini maayo kaayo. Dihay kagabhion ug dihay kabuntagon, ikaunom nga adlaw."
Genesis,2,1,Kaya nahaman an kalangitan asin an daga.,Busa ang kalangitan ug ang yuta nahuman pagbuhat ug ang tanang panon niini.
Genesis,2,2,"Kan matapos nin Dios an gabos niyang gibo, nagpahingalo siya sa ikapitong aldaw.",Ug sa ikapito nga adlaw natapos sa Dios ang buhat nga iyang gihimo. Ug mipahulay siya sa ikapito nga adlaw gikan sa tanan niyang buhat nga iyang nahimo.
Genesis,2,3,"Kaya benendisyonan niya asin pinabanal an ikapitong aldaw, huli ta sa aldaw na iyan nagpahingalo siya sa gabos niyang gibo nin paglalang.",Ug gipanalanginan sa Dios ang ikapito nga adlaw ug gibalaan kini tungod kay niini mipahulay ang Dios gikan sa tanan niyang buhat nga iyang gihimo sa iyang pagpamuhat.
