book,chapter,verse,text_Spanish,text_Tagalog
Genesis,20,14,"Abimélec tomó entonces ovejas y vacas, esclavos y esclavas, y se los regaló a Abraham. Además, le devolvió a su esposa Sara","Si Abimelec ay kumuha ng mga tupa at baka, mga aliping lalaki at babae, at ibinigay ang mga ito kay Abraham, at isinauli sa kanya si Sara na kanyang asawa."
Genesis,20,15,"y dijo: —Mira, ahí está todo mi territorio; quédate a vivir donde mejor te parezca.","At sinabi ni Abimelec, “Ang lupain ko ay nasa harapan mo; manirahan ka kung saan mo gusto.”"
Genesis,20,16,"Mientras a Sara le dijo: —He dado a tu hermano mil piezas de plata, que servirán de compensación por todo lo que te ha pasado; así todos sabrán que eres inocente.","Sinabi niya kay Sara, “Tingnan mo, nagbigay ako ng isang libong pirasong pilak sa iyong kapatid. Ito'y magpapawalang-sala sa iyo sa paningin ng lahat ng kasama mo; ikaw ay ganap na napawalang-sala.”"
Genesis,20,17,"Entonces Abraham oró a Dios y Dios sanó a Abimélec; además, permitió que su esposa y sus siervas volvieran a tener hijos,","At nanalangin si Abraham sa Diyos; at pinagaling ng Diyos si Abimelec, ang kanyang asawa, at ang kanyang mga aliping babae, na anupa't nagkaanak sila."
Genesis,20,18,"pues a causa de lo ocurrido con Sara, la esposa de Abraham, el Señor había hecho que todas las mujeres en la casa de Abimélec quedaran estériles.","Sapagkat sinarhan ng Panginoon ang lahat ng bahay-bata sa sambahayan ni Abimelec, dahil kay Sara na asawa ni Abraham."
Genesis,21,1,"Tal como el Señor lo había dicho, actuó a favor de Sara y cumplió con la promesa que había hecho.","Dinalaw ng Panginoon si Sara ayon sa sinabi niya, at ginawa ng Panginoon kay Sara ang ayon sa kanyang pangako."
Genesis,21,2,Sara quedó embarazada y dio un hijo a Abraham en su vejez. Esto sucedió en el tiempo anunciado por Dios.,"Si Sara ay naglihi at nagkaanak ng isang lalaki kay Abraham sa kanyang katandaan, sa takdang panahong sinabi ng Diyos sa kanya."
Genesis,21,3,"Al hijo que Sara le dio, Abraham le puso por nombre Isaac.",Tinawag ni Abraham na Isaac ang anak na ipinanganak sa kanya ni Sara.
Genesis,21,4,"Cuando su hijo Isaac cumplió ocho días de nacido, Abraham lo circuncidó, tal como Dios se lo había ordenado.",At tinuli ni Abraham ang anak niyang si Isaac pagkaraan ng walong araw gaya ng iniutos ng Diyos sa kanya.
Genesis,21,5,Abraham tenía ya cien años cuando nació su hijo Isaac.,Si Abraham ay isandaang taong gulang nang ipanganak si Isaac na kanyang anak.
Genesis,21,6,"Sara dijo entonces: «Dios me ha hecho reír, y todos los que se enteren de que he tenido un hijo se reirán conmigo.","Sinabi ni Sara, “Pinatawa ako ng Diyos, sinumang makarinig ay makikitawa sa akin.”"
Genesis,21,7,"¿Quién hubiera dicho a Abraham que Sara amamantaría hijos? Sin embargo, le he dado un hijo en su vejez». Expulsión de Agar e Ismael","At sinabi niya, “Sino ang magsasabi kay Abraham na si Sara ay magpapasuso ng mga anak? Ngunit ako'y nagkaanak pa sa kanya ng isang lalaki sa kanyang katandaan.” Pinalayas sina Hagar at Ismael"
Genesis,21,8,"El niño Isaac creció y fue destetado. Ese mismo día, Abraham hizo un gran banquete.","Lumaki ang sanggol, at inawat sa pagsuso; at nagdaos ng malaking handaan si Abraham nang araw na ihiwalay sa pagsuso si Isaac."
Genesis,21,9,"Pero Sara se dio cuenta de que el hijo que Agar, la egipcia, había dado a Abraham, se burlaba de su hijo Isaac.","Subalit nakita ni Sara ang anak ni Hagar na taga-Ehipto, na ipinanganak kay Abraham, na nakikipaglaro sa anak niyang si Isaac."
Genesis,21,10,Por eso dijo a Abraham: —¡Echa de aquí a esa esclava y a su hijo! El hijo de esa esclava jamás tendrá parte en la herencia con mi hijo Isaac.,"Kaya't sinabi niya kay Abraham, “Palayasin mo ang aliping ito at ang kanyang anak, sapagkat hindi magmamana ang anak ng aliping ito na kahati ng aking anak na si Isaac.”"
Genesis,21,11,Esto angustió mucho a Abraham porque se trataba de su propio hijo.,Ang bagay na ito ay naging lubhang mabigat sa kalooban ni Abraham dahil sa kanyang anak.
Genesis,21,12,"Pero Dios dijo a Abraham: «No te angusties por el muchacho ni por tu esclava. Hazle caso a Sara, pues tu descendencia se establecerá por medio de Isaac.","Sinabi ng Diyos kay Abraham, “Huwag kang magdamdam ng dahil sa bata at dahil sa iyong aliping babae. Makinig ka sa lahat ng sasabihin sa iyo ni Sara sapagkat sa pamamagitan ni Isaac papangalanan ang iyong binhi."
Genesis,21,13,"Pero también del hijo de la esclava haré una gran nación, porque es descendiente tuyo».","Ang anak ng alipin ay gagawin ko ring isang bansa, sapagkat siya'y iyong binhi.”"
Genesis,21,14,"Al día siguiente, Abraham se levantó de madrugada, tomó un pan y un recipiente de cuero para agua y se los dio a Agar, poniéndoselos sobre el hombro. Luego le entregó al muchacho y la despidió. Agar partió y anduvo errante por el desierto de Berseba.","Kinaumagahan, maagang bumangon si Abraham at kumuha ng tinapay at lalagyan ng tubig na yari sa balat at ibinigay kay Hagar. Ipinatong ang mga ito sa kanyang balikat at ang bata at siya ay pinaalis. Siya'y umalis at nagpagala-gala sa ilang ng Beer-seba."
Genesis,21,15,"Cuando se acabó el agua del recipiente, puso al muchacho debajo de un arbusto","Nang maubos ang tubig sa lalagyang-balat, kanyang inilapag ang bata sa ilalim ng isa sa mabababang puno."
Genesis,21,16,"y fue a sentarse sola a distancia de un tiro de flecha, pues pensaba: «No quiero ver morir al muchacho». En cuanto ella se sentó, comenzó a llorar desconsoladamente.","At siya'y umalis at umupo sa tapat ng bata na ang layo ay may isang banat ng pana at sinabi niya, “Ayaw kong makita ang kamatayan ng bata.” At pag-upo niya sa tapat ng bata, siya'y nagsisigaw at umiiyak."
Genesis,21,17,"Cuando Dios oyó al muchacho sollozar, el ángel de Dios llamó a Agar desde el cielo y le dijo: «¿Qué te pasa, Agar? No temas, pues Dios ha escuchado los sollozos del muchacho ahí donde está.","Narinig ng Diyos ang tinig ng bata; at mula sa langit ay tinawag ng anghel ng Diyos si Hagar at sinabi sa kanya, “Napaano ka, Hagar? Huwag kang matakot; sapagkat narinig ng Diyos ang tinig ng bata sa kanyang kinalalagyan."
Genesis,21,18,"Levántate y tómalo de la mano, que yo haré de él una gran nación».","Tumindig ka, itayo mo ang bata at alalayan mo siya ng iyong kamay sapagkat siya'y gagawin kong isang malaking bansa.”"
Genesis,21,19,"En ese momento, Dios abrió los ojos de Agar y ella vio un pozo de agua. Enseguida fue a llenar el recipiente de cuero y dio de beber al muchacho.",Binuksan ng Diyos ang kanyang mga mata at siya'y nakakita ng isang balon ng tubig. Pumunta siya roon at pinuno ng tubig ang lalagyang-balat at pinainom ang bata.
Genesis,21,20,Dios acompañó al muchacho y este fue creciendo. Vivió en el desierto y se convirtió en un tirador de arco;,"Ang Diyos ay kasama ng bata at siya'y lumaki, at nanirahan sa ilang at naging sanay sa paggamit ng pana."
Genesis,21,21,habitó en el desierto de Parán y su madre lo casó con una egipcia. Pacto entre Abraham y Abimélec,Tumira siya sa ilang ng Paran at ikinuha siya ng kanyang ina ng asawa sa lupain ng Ehipto. Ang Pagtatalo nina Abraham at Abimelec
Genesis,21,22,"En aquel tiempo Abimélec, que estaba acompañado por Ficol, comandante de su ejército, dijo a Abraham: —Dios está contigo en todo lo que haces.","Nang panahong iyon, si Abimelec at si Ficol na kapitan ng kanyang hukbo ay nagsalita kay Abraham, “Sumasaiyo ang Diyos sa lahat mong ginagawa."
Genesis,21,23,"Júrame ahora, por Dios mismo, que no me tratarás a mí con falsedad, tampoco a mis hijos ni a mis descendientes. Júrame que a mí y al país que te ha recibido como extranjero nos tratarás con la misma lealtad con que yo te he tratado.","Ngayon nga'y isumpa mo rito sa akin alang-alang sa Diyos, na di ka magsisinungaling sa akin, sa aking anak, at sa aking tagapagmana. Ayon sa kagandahang-loob na ipinakita ko sa iyo ay gayon ang gagawin mo sa akin, at sa lupaing iyong tinitirhan.”"
Genesis,21,24,—¡Lo juro! —respondió Abraham.,"At sinabi ni Abraham, “Sumusumpa ako.”"
Genesis,21,25,Luego Abraham se quejó ante Abimélec por causa de un pozo de agua del cual los siervos de Abimélec se habían apropiado.,"Nang sumbatan ni Abraham si Abimelec dahil sa isang balon ng tubig na sinamsam sa kanya ng mga tauhan ni Abimelec,"
Genesis,21,26,"Pero Abimélec dijo: —No sé quién pudo haberlo hecho. Me acabo de enterar, pues tú no me lo habías dicho.","ay sinabi ni Abimelec, “Hindi ko alam kung sinong gumawa ng bagay na ito. Hindi mo naman sinabi sa akin, at hindi ko naman nabalitaan kundi ngayon.”"
Genesis,21,27,"Entonces Abraham llevó ovejas y vacas, se las dio a Abimélec y los dos hicieron un pacto.",Kaya't kumuha si Abraham ng mga tupa at baka at ibinigay kay Abimelec; at silang dalawa ay gumawa ng isang tipan.
Genesis,21,28,"Pero Abraham apartó siete ovejitas del rebaño,",Nagbukod si Abraham ng pitong babaing kordero sa kawan.
Genesis,21,29,por lo que Abimélec preguntó: —¿Qué pasa? ¿Por qué has apartado estas siete ovejitas?,"At sinabi ni Abimelec kay Abraham, “Ano itong pitong babaing kordero na iyong ibinukod?”"
Genesis,21,30,—Acepta estas siete ovejitas —contestó Abraham—. Ellas servirán de prueba de que yo cavé este pozo.,"Sinabi niya, “Itong pitong babaing kordero ay iyong kukunin sa akin upang ikaw ay maging saksi ko na hinukay ko ang balong ito.”"
Genesis,21,31,"Por eso a aquel lugar le dieron el nombre de Berseba, porque allí los dos hicieron un juramento.",Kaya't tinawag niya ang lugar na iyon bilang Beer-seba; sapagkat doon sila kapwa sumumpa.
Genesis,21,32,"Después de haber hecho el pacto en Berseba, Abimélec y Ficol, el comandante de su ejército, volvieron a la tierra de los filisteos.","Pagkatapos nilang gumawa ng isang tipan sa Beer-seba, tumindig si Abimelec at si Ficol na kapitan ng kanyang hukbo at bumalik sa lupain ng mga Filisteo."
Genesis,21,33,"Abraham plantó un árbol de tamarisco en Berseba y en ese lugar invocó el nombre del Señor , el Dios Eterno.","Nagtanim si Abraham ng isang punungkahoy ng tamarisko sa Beer-seba, at doon ay tinawag niya ang pangalan ng Panginoon , ang Walang Hanggang Diyos."
Genesis,21,34,Y se quedó en la tierra de los filisteos durante mucho tiempo.,At si Abraham ay tumira ng maraming araw bilang isang dayuhan sa lupain ng mga Filisteo.
Genesis,22,1,"Pasado cierto tiempo, Dios puso a prueba a Abraham: —¡Abraham! —Aquí estoy —respondió.","Pagkatapos ng mga bagay na ito, sinubok ng Diyos si Abraham, at sinabi sa kanya, “Abraham,” at sinabi niya, “Narito ako.”"
Genesis,22,2,"Y Dios ordenó: —Toma a tu hijo Isaac, el único que tienes y al que tanto amas, y ve a la región de Moria. Una vez allí, ofrécelo como holocausto en el monte que yo te indicaré.","At kanyang sinabi, “Kunin mo ngayon ang iyong anak, ang iyong kaisa-isang anak na si Isaac, na iyong minamahal at pumunta ka sa lupain ng Moria. Ialay mo siya bilang handog na susunugin sa itaas ng isa sa mga bundok na aking sasabihin sa iyo.”"
Genesis,22,3,"Abraham se levantó de madrugada y ensilló su asno. También cortó leña para el holocausto y, junto con dos de sus criados y su hijo Isaac, se encaminó hacia el lugar que Dios había indicado.",Si Abraham ay maagang bumangon at inihanda ang kanyang asno. Isinama niya ang dalawa sa kanyang mga batang tauhan at si Isaac na kanyang anak. Nagsibak siya ng kahoy para sa handog na susunugin; at siya'y naghanda at pumunta sa lugar na sinabi sa kanya ng Diyos.
Genesis,22,4,"Al tercer día, Abraham alzó los ojos y a lo lejos vio el lugar.",Nang ikatlong araw ay tumingin si Abraham at kanyang natanaw ang lugar na iyon sa malayo.
Genesis,22,5,Entonces dijo a sus criados: —Quédense aquí con el asno. El muchacho y yo seguiremos adelante para adorar a Dios y luego regresaremos junto a ustedes.,"Sinabi ni Abraham sa kanyang mga batang tauhan, “Maghintay kayo rito at ng asno, at ako at ang bata ay pupunta roon upang kami ay sumamba. Babalikan namin kayo.”"
Genesis,22,6,"Abraham tomó la leña del holocausto y la puso sobre los hombros de Isaac, su hijo. Él, por su parte, cargó con el fuego y el cuchillo. Y los dos siguieron caminando juntos.","At kinuha ni Abraham ang kahoy ng handog na susunugin, at ipinasan kay Isaac na kanyang anak. Dinala niya sa kanyang kamay ang apoy at ang patalim at sila'y umalis na magkasama."
Genesis,22,7,"Isaac dijo a Abraham: —¡Padre! —Dime, hijo mío. —Aquí tenemos el fuego y la leña —continuó Isaac—; pero ¿dónde está el cordero para el holocausto?","Nagsalita si Isaac kay Abraham na kanyang ama, “Ama ko.” At kanyang sinabi, “Narito ako, anak.” Sinabi niya, “Narito ang apoy at ang kahoy, ngunit nasaan ang korderong handog na susunugin?”"
Genesis,22,8,"—Del cordero, hijo mío, se encargará Dios —respondió Abraham. Y siguieron caminando juntos.","Kaya't sinabi ni Abraham, “Anak ko, ang Diyos ang magkakaloob ng korderong handog na susunugin.” At sila'y umalis na magkasama."
Genesis,22,9,"Cuando llegaron al lugar señalado por Dios, Abraham construyó un altar y preparó la leña. Después ató a su hijo Isaac y lo puso sobre el altar, encima de la leña.","At sila'y dumating sa lugar na sinabi sa kanya ng Diyos. Nagtayo roon si Abraham ng isang dambana, inayos ang kahoy, at tinalian si Isaac na kanyang anak at inilagay sa ibabaw ng kahoy na nasa ibabaw ng dambana."
Genesis,22,10,"Entonces tomó el cuchillo para sacrificar a su hijo,",Iniunat ni Abraham ang kanyang kamay at hinawakan ang patalim upang patayin ang kanyang anak.
Genesis,22,11,pero en ese momento el ángel del Señor le gritó desde el cielo: —¡Abraham! ¡Abraham! —Aquí estoy —respondió.,"Ngunit tinawag siya ng anghel ng Panginoon mula sa langit, at sinabi, “Abraham, Abraham.” At kanyang sinabi, “Narito ako.”"
Genesis,22,12,"—No pongas tu mano sobre el muchacho ni le hagas ningún daño —dijo el ángel—. Ahora sé que temes a Dios, porque ni siquiera te has negado a darme a tu único hijo.","At sa kanya'y sinabi, “Huwag mong sasaktan ang bata, o gawan man siya ng anuman, sapagkat ngayon ay nalalaman ko na ikaw ay may takot sa Diyos, at hindi mo ipinagkait sa akin ang iyong anak, ang iyong kaisa-isang anak.”"
Genesis,22,13,"Abraham alzó la vista y en un matorral vio un carnero enredado por los cuernos. Fue entonces, tomó el carnero y lo ofreció como holocausto, en lugar de su hijo.","Kaya't tumingin si Abraham, at nakita niya ang isang tupang lalaki sa likuran niya na ang mga sungay ay sumabit sa mga tinik. Lumapit si Abraham at kinuha ang tupa, at siyang inialay na handog na susunugin kapalit ng kanyang anak."
Genesis,22,14,A ese sitio Abraham le puso por nombre: «El Señor provee». Por eso hasta el día de hoy se dice: «En el monte del Señor será provisto lo necesario».,Kaya't tinawag ni Abraham ang lugar na iyon Yahweh-yireh. Kaya't sinasabi hanggang sa araw na ito: “Sa bundok ng Panginoon ito ay ipagkakaloob.”
Genesis,22,15,El ángel del Señor llamó a Abraham por segunda vez desde el cielo,Mula sa langit ay muling tinawag ng anghel ng Panginoon si Abraham.
Genesis,22,16,"y dijo: —Como has hecho esto y no me has negado a tu único hijo, tan cierto como que yo vivo —afirma el Señor —,","At sinabi niya, “Sumumpa ako sa aking sarili,” wika ng Panginoon , “sapagkat ginawa mo ito at hindi mo ipinagkait sa akin ang iyong anak, ang iyong kaisa-isang anak;"
Genesis,22,17,"te bendeciré en gran manera, y que multiplicaré tu descendencia —como las estrellas del cielo y como la arena del mar. Además, tu descendencia conquistará las ciudades de sus enemigos.","tunay na pagpapalain kita, at pararamihin ko ang iyong binhi, na gaya ng mga bituin sa langit at mga buhangin sa baybayin ng dagat; at makakamit ng iyong binhi ang pintuang-bayan ng kanyang mga kaaway."
Genesis,22,18,"Puesto que me has obedecido, por medio de tu descendencia serán bendecidas todas las naciones de la tierra.","At sa pamamagitan ng iyong binhi ay pagpapalain ang lahat ng bansa sa lupa, sapagkat sinunod mo ang aking tinig.”"
